PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Fleck, Robert K.; Hanssen, F. Andrew								Persistence and change in age-specific gender gaps: Hollywood actors from the silent era onward								INTERNATIONAL REVIEW OF LAW AND ECONOMICS				48				36	49		10.1016/j.irle.2016.08.002			OCT 2016	2016	In this paper, we examine a set of workers for whom age-based and gender-based discrimination has been widely alleged: motion picture actors. We document, measure, and consider possible explanations for age-specific gender gaps among Hollywood actors, using nearly a century's worth of data on films and film roles. Consistent with reports in the popular press, we find a large and very persistent gender gap: Of the nearly half-million different roles played in more than 50,000 feature films between 1920 and 2011, two-thirds have gone to males, and the average male actor is consistently older (by six to ten years) than the average female actor. Yet the age-based gender differences that we observe cannot be explained by a simple model of discrimination while there are fewer roles for middle-aged women than for middle-aged men, there are more roles for young women than for young men. The fact that these patterns have held steady through major changes in the film industry-and in society as a whole -suggests that correspondingly stable aspects of moviegoer preferences contribute to the age-specific nature of gender gaps. (C) 2016 Elsevier Inc. All rights reserved.									0	0	0	0	0	0			0144-8188	1873-6394		WOS:000389729800004		
J	Davis, Mindy I.; Patrick, Stephen L.; Blanding, Walker M.; Dwivedi, Varun; Suryadi, Jimmy; Golden, Jennifer E.; Coussens, Nathan P.; Lee, Olivia W.; Shen, Min; Boxer, Matthew B.; Hall, Matthew D.; Sharlow, Elizabeth R.; Drew, Mark E.; Morris, James C.					Golden, Jennifer/0000-0002-6813-3710			Identification of Novel Plasmodium falciparum Hexokinase Inhibitors with Antiparasitic Activity								ANTIMICROBIAL AGENTS AND CHEMOTHERAPY				60	10			6023	6033		10.1128/AAC.00914-16			OCT 2016	2016	Plasmodium falciparum, the deadliest species of malaria parasites, is dependent on glycolysis for the generation of ATP during the pathogenic red blood cell stage. Hexokinase (HK) catalyzes the first step in glycolysis, transferring the gamma-phosphoryl group of ATP to glucose to yield glucose-6-phosphate. Here, we describe the validation of a high-throughput assay for screening small-molecule collections to identify inhibitors of the P. falciparum HK (PfHK). The assay, which employed an ADP-Glo reporter system in a 1,536-well-plate format, was robust with a signal-to-background ratio of 3.4 +/- 1.2, a coefficient of variation of 6.8% +/- 2.9%, and a Z'-factor of 0.75 +/- 0.08. Using this assay, we screened 57,654 molecules from multiple small-molecule collections. Confirmed hits were resolved into four clusters on the basis of structural relatedness. Multiple singleton hits were also identified. The most potent inhibitors had 50% inhibitory concentrations as low as similar to 1 mu M, and several were found to have low-micromolar 50% effective concentrations against asexual intraerythrocytic-stage P. falciparum parasites. These molecules additionally demonstrated limited toxicity against a panel of mammalian cells. The identification of PfHK inhibitors with antiparasitic activity using this validated screening assay is encouraging, as it justifies additional HTS campaigns with more structurally amenable libraries for the identification of potential leads for future therapeutic development.									0	0	0	0	0	0			0066-4804	1098-6596		WOS:000389059800045	27458230	
J	Cooper, J. V.; Wiegand, B. R.; Koc, A. B.; Schumacher, L.; Gruen, I.; Lorenzen, C. L.								RAPID COMMUNICATION: Impact of contemporary light sources on oxidation of fresh ground beef								JOURNAL OF ANIMAL SCIENCE				94	10			4457	4462		10.2527/jas2016-0728			OCT 2016	2016	Meat color is considered one of the driving factors in consumer purchasing decisions. The objective of this study was to determine the impact of 2 different lighting sources on color and lipid oxidation of ground beef patties in a controlled environment. USDA Select top rounds (n = 20) were processed to produce ground beef at 2 different fat levels (5 and 25%) and made into patties (113.4 g). Patties were packaged with oxygen permeable polyvinyl chloride, assigned to one of three lighting treatments (low UV fluorescent [FLO], light emitting diode [LED], and no light [DRK, negative control]), and placed within deli cases at 5 degrees C. Patty removal for evaluation occurred on retail display d 1, 3, 5, and 7. Objective color measurements were obtained using a HunterLab MiniScan 45/0 LAV. These values were utilized to determine myoglobin redox forms as a measure of myoglobin oxidation. Additionally, thiobarbituric acid reactive substances (TBARS) were measured to indicate lipid oxidation. Objective color measurement for a* (redness), decreased for all light treatments by retail display day (P < 0.0001). Oxymyoglobin values for all light treatments decreased daily but showed no differences between treatments until d 5 (P < 0.0001) where DRK > LED > FLO. Conversely, metmyoglobin values increased daily (P < 0.0001), but showed no differences between treatments until d 5 where FLO > LED > DRK. TBARS values increased by day for each fat percentage (P < 0.0001) with 5% fat patties having higher TBARS values indicating great oxidation occurring in the phospholipids than adipose tissues. Results indicate that light treatment affected discoloration and metmyoglobin formation in ground beef patties; LED lighting may lead to increased meat quality shelf life in a retail setting.									0	0	0	0	0	0			0021-8812	1525-3163		WOS:000388955400041	27898846	
J	Niaki, Farbod Akhavan; Michel, Martin; Mears, Laine								State of health monitoring in machining: Extended Kalman filter for tool wear assessment in turning of IN718 hard-to-machine alloy								Journal of Manufacturing Processes				24		SI		361	369		10.1016/j.jmapro.2016.06.015			OCT 2016	2016	An extended Kalman filter (EKF) is employed in this work for tracking tool flank wear area in wet turning of Inconel 718 (IN718) nickel-based alloy in variable feed condition. The tool wear area evolution is modeled with a 3rd order polynomial empirical function and an analytical solution for discrete state space system is derived. The state uncertainty was found to decrease up to a critical range of 200-250 mu m of average flank wear length, and then increase abruptly with an increase in tool wear. Therefore, the tool wear uncertainty was modeled with failure probability density, i.e. the bathtub function, while a constant uncertainty was considered for the measurement signal (spindle power). To demonstrate the significance of using this method, the root mean square error (RMSE) and the mean absolute error (MAE) were calculated and compared with deterministic method in estimation of the tool wear area. It was shown that the proposed estimation based on stochastic filter EKF increased the accuracy of estimation by maximum of 60%. Results for estimation of the rate of tool wear area indicate additional possible effects or transitions of effects at higher wear conditions. (C) 2016 The Society of Manufacturing Engineers. Published by Elsevier Ltd. All rights reserved.					44th North American Manufacturing Research Conference (NAMRC)44th North American Manufacturing Research Conference (NAMRC)	JUN 27-JUL 01, 2016JUN 27-JUL 01, 2016		Virginia Polytechn & State Univ, Blacksburg, VAVirginia Polytechn & State Univ, Blacksburg, VA	0	0	0	0	0	0			1526-6125			WOS:000389166500007		
J	Pasumarthi, Pavan; Absar, Saheem; Choi, Hongseok								The effect of geometrical parameters on the characteristics of ultrasonic processing for metal matrix nanocomposites (MMNCs)								Journal of Manufacturing Processes				24		SI		382	390		10.1016/j.jmapro.2016.06.019			OCT 2016	2016	Metal matrix nanocomposites (MMNCs) can offer significant improvement of properties such as higher specific strength, specific modulus, controlled thermal expansion and higher corrosion resistance, compared to the base metallic materials. However, agglomeration or clustering of nanomaterials makes it very difficult to disperse them in the metal matrix. Non-linear effects of ultrasonic processing, such as acoustic cavitation and acoustic streaming, help in the dispersion and distribution of the nanomaterials. Non-linearity of the ultrasonic processing makes it very hard to measure or characterize the process experimentally. There is very limited knowledge about the interactions between the geometrical parameters of the ultrasonic processing and the extent of cavitation achieved. Numerical modeling offers powerful tools to overcome the experimental difficulties involved. In this study, a non-linear numerical model was developed to resolve the acoustic pressure field, and the cavitation zone size was quantified from the numerical modeling results. The model was then used to study the effect of geometry on the cavitation zone size. Analysis of variance (ANOVA) was used to identify the significant parameters. A parametric analysis involving these parameters was subsequently performed. A configuration of geometrical parameters offering the highest cavitation zone size was determined. It was found out that a probe immersion depth of 25.4 mm produced a maximum cavitation zone in the ultrasonic processing cell with a diameter of 35.9 mm for processing 57 ml of molten Al alloy. An experimental validation has been accomplished by ultrasonically processing an aluminum alloy with carbon nanofibers and silicon carbide microparticles. With selected parameters the area of micro pores in the MMNC was significantly decreased by 50% and a deviation of the hardness was also decreased by 46% due to further dispersion and distribution of the carbon nanofibers. (C) 2016 The Society of Manufacturing Engineers. Published by Elsevier Ltd. All rights reserved.					44th North American Manufacturing Research Conference (NAMRC)44th North American Manufacturing Research Conference (NAMRC)	JUN 27-JUL 01, 2016JUN 27-JUL 01, 2016		Virginia Polytechn & State Univ, Blacksburg, VAVirginia Polytechn & State Univ, Blacksburg, VA	0	0	0	0	0	0			1526-6125			WOS:000389166500010		
J	Haupt-Renaud, Paul; Jiang, Liuwei; Marcus, Richard Kenneth				Jiang, Liuwei/D-5406-2017	Jiang, Liuwei/0000-0001-6178-4505			Preliminary assessment of the modification of polystyrene-divinylbenzene resin with lipid-tethered ligands for selective separations								JOURNAL OF SEPARATION SCIENCE				39	20			3868	3879		10.1002/jssc.201600627			OCT 2016	2016	Functionalized lipid tethered ligands use physical adsorption to anchor reactive head groups to hydrophobic supports. Wepreviously demonstrated the use of these species adsorbed onto polypropylene capillary-channeled polymer fibers. The general use of lipid tethered ligands on other hydrophobic chromatographic supports is demonstrated here for polystyrene-divinylbenzene. Evaluation of ligand adsorption conditions was performed using a fluorescein isocyanate head group to quantify the extent of loading by UV-Vis absorbance and by fluorescence microscopy. Selective protein capture was demonstrated by the detection of Texas Red labeled streptavidin (using fluorescence microscopy imaging, with quantification assessed through the depletion of solution-phase protein using UV-Vis absorbance. A second demonstration of the coupling involved an iminodiacetic acid head group lipid tethered ligand to capture the cationic dye, methylene blue. Two common means of alleviating nonspecific binding, adsorption in detergent media and use of a bovine serum albumin block, were evaluated. The first was found to cause release of the ligands, while the second was nominally effective. Indeed, the lipid tethered ligands itself may be most effective at impeding nonspecific binding. While further optimization and chromatographic evaluation is required, the general viability of this ligand immobilization method onto this common polymer support is demonstrated.									0	0	0	0	0	0			1615-9306	1615-9314		WOS:000389045100003	27541805	
J	Roy, Judhajit; Law, E. Harry								Effect of Cab Suspension Configuration and Location on Tractor Semi-Trailer Driver Comfort								SAE International Journal of Commercial Vehicles				9	2			405	416		10.4271/2016-01-9018			OCT 2016	2016	It is well known that the ride quality of trucks is much harsher than that of automobiles. Additionally, truck drivers typically drive trucks for much longer duration than automobile drivers. These two factors contribute to the fatigue that a truck driver typically experiences during long haul deliveries. Fatigue reduces driver alertness and increases reaction times, increasing the possibility of an accident. One may conclude that better ride quality contributes to safer operation.The secondary suspensions of a tractor have been an area of particular interest because of the considerable ride comfort improvements they provide. A gap exists in the current engineering domain of an easily configurable high fidelity low computational cost simulation tool to analyze the ride of a tractor semi-trailer. For a preliminary design study, a 15 d.o.f. model of the tractor semi-trailer was developed to simulate in the Matlab/Simulink environment. The developed model incorporates the effects of frame beaming. The contributions of the different modes of vibration to the ride comfort were analyzed. It is shown in this work that the ride at the driver seat can be significantly improved by relocating the cab mounts near the nodes of the first mode of bending of the tractor frame and by employing a full cab suspension. The developed simulation tool was used to quantify the improvements in the driver ride comfort.									0	0	0	0	0	0			1946-391X	1946-3928		WOS:000389233800030		
J	Yang, Ye; Kucukkal, Tugba G.; Li, Jing; Alexov, Emil; Cao, Weiguo								Binding Analysis of Methyl-CpG Binding Domain of MeCP2 and Rett Syndrome Mutations								ACS CHEMICAL BIOLOGY				11	10			2706	2715		10.1021/acschembio.6b00450			OCT 2016	2016	Methyl-CpG binding protein 2 (MeCP2) binds to methylated cytosine in CpG island through its methyl-CpG binding domain (MBD). Here, the effects of the Rett syndrome-causing missense mutations on binding affinity of MBD to cytosine (C), methylcytosine (mC), hydroxymethylcytosine (hmC), formylcytosine (fC), and carboxylcytosine (caC) in CpG dinucleotide are investigated. MeCP2-MBD binds to mC-containing variants of double stranded CpG stronger than any other cytosine modified CpG with the strongest affinity to mC/mC. Thirteen MBD missense mutations show reduced binding affinity for mC/mC ranging with a 2-fold decrease for T158M to 88-fold for R111G. The binding affinities of these mutants to C/C are also reduced to various degrees except for T158M. Consistent with free energy perturbation analysis, correlation of binding affinity with protein unfolding allows for grouping mutations into three clusters. Correlation of the first cluster includes mutations that have a higher tendency to unfold and have lesser affinity to mC/mC and C/C. Mutations in the second cluster have similar structural stability but various affinities to mC/mC and C/C. R111G and A140V belong to the third cluster in which the loss of protein flexibility may underlie their reduction in binding affinity to mC/mC and C/C. Most notably, R111 emerges as the key structural element that modulates the specific contacts with mCpG. Implications of the results for the mCpG binding mechanism of MeCP2-MBD are discussed. These analyses provide new insights on the structure and function relationships in MeCP2-MBD and offer new clues to their roles in the pathology of Rett syndrome.									0	0	0	0	0	0			1554-8929	1554-8937		WOS:000386187700006	27356039	
J	Benavidez, Tomas E.; Garcia, Carlos D.				Garcia, Carlos/A-8681-2008	Garcia, Carlos/0000-0002-7583-5585			Spectroscopic ellipsometry as a complementary tool to characterize coatings on PDMS for CE applications								ELECTROPHORESIS				37	19	SI		2509	2516		10.1002/elps.201600143			OCT 2016	2016	This paper describes the use of spectroscopic ellipsometry to investigate the adsorption process of model polyelectrolytes (PDDAC and PSS) to thin-films of PDMS. A description of the information collected by ellipsometry as well as complementary information obtained by atomic forcemicroscopy and contact anglemeasurements is discussed. Upon identification of the driving forces and optimum experimental conditions required for the adsorption, multilayer constructs were fabricated (ranging from 1 to 20 nm in thickness) and used to evaluate their effect on the separation of phenolic compounds by capillary electrophoresis. According to the presented results, polyelectrolyte layers of approximately 10 nm thick provided the best conditions for the separation of the selected phenolic compounds.									1	0	0	1	0	1			0173-0835	1522-2683		WOS:000388595400010	27240815	
J	Chhin, Sophan; Wang, G. Geoff					Chhin, Sophan/0000-0003-1143-2354			Climatic Sensitivity of a Mixed Forest Association of White Spruce and Trembling Aspen at Their Southern Range Limit								FORESTS				7	10					235	10.3390/f7100235			OCT 2016	2016	Climatic sensitivity of white spruce (Picea glauca (Moench) Voss) was examined growing in association with trembling aspen (Populus tremuloides Michx.) at their southern limit of distribution in a transitional ecotone between the southern boreal forest and northern prairie region. The study was carried out in the Spruce Woods Provincial Park (SWPP) located in southwestern Manitoba, Canada. The dry regional climate restricted trembling aspen growth during the growing season via moisture deficiency and temperature induced drought stress. Warm, mild winters also negatively affected radial growth of trembling aspen. Growth of white spruce was moderated by conditions within the aspen stands as radial growth patterns showed low variability from year to year, a low common growth signal, and a stronger response to temperature than to precipitation. Nonetheless, the dry regional climate still restricted growth of white spruce during the growing season via temperature induced drought stress. The findings of the study for white spruce support the stress gradient hypothesis in which facilitative interactions between tree species are expected under harsher environmental conditions.									0	0	0	0	0	0			1999-4907			WOS:000388670800026		
