PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Wu, Tonggui; Gu, Shenhua; Zhou, Hefeng; Wang, G. Geoff; Cheng, Xiangrong; Yu, Mukui								Photosynthetic and physiological responses of native and exotic tidal woody seedlings to simulated tidal immersion								ESTUARINE COASTAL AND SHELF SCIENCE				135				280	284		10.1016/j.ecss.2013.10.028			DEC 20 2013	2013	Hibiscus hamabo, a native tidal woody species, and Myrica cerzfera, an exotic tidal woody species, have been widely planted on coastal beaches in subtropical China. However, whether there are differences in physiological response and tolerance to immersion between the two tidal species is still unknown. Our objectives were to evaluate differences in the photosynthetic and physiological responses to tidal immersion for the two species in the context of sea level rise. With increasing immersion, net photosynthesis, stomata' conductance, intercellular CO2 concentration, and light saturation point declined progressively for both species, whereas dark respiration and light compensation point showed the reverse trend. Lower variation was observed in H. hamabo than in M. cerifera for each index in the same treatment. Photosynthetic ability and utilization of light, especially under high light intensity, decreased for both species. Leaf soluble sugar and protein contents, and glycolate oxidase activity first increased and then decreased with increasing of immersion degree, with the higher values observed in the W4 (4 h duration, 15 cm depth) and W6 (6 h duration, 25 cm depth) treatments for H. hamabo, and W2 (2 h duration, 5 cm depth) and W4 treatments for M. cerifera. These findings indicate that H. hamabo has a better ability to keep the reduction of photosynthesis at a minimum through soluble substance regulated osmotic potential and avoiding excess light damage to the photosynthetic system through increased photorespiration, heat dissipation, chlorophyll fluorescence. Our results suggest that H. hamabo is more tolerant to tidal immersion than M. cerifera, and therefore it is better adapted to the anticipated sea level rise in future. (C) 2013 Elsevier Ltd. All rights reserved.									0	0	0	0	0	0			0272-7714	1096-0015		WOS:000328871300029		
J	Grigoryev, Anton; Sa, Vijoya; Gopishetty, Venkateshwarlu; Tokarev, Ihor; Kornev, Konstantin G.; Minko, Sergiy				Minko, Sergiy/A-9458-2009	Minko, Sergiy/0000-0002-7747-9668			Wet-Spun Stimuli-Responsive Composite Fibers with Tunable Electrical Conductivity								ADVANCED FUNCTIONAL MATERIALS				23	47			5903	5909		10.1002/adfm.201203721			DEC 17 2013	2013	Wet-spun stimuli-responsive composite fibers made of covalently crosslinked alginate with a high concentration of single-walled carbon nanotubes (SWCNTs) are electroconductive and sensitive to humidity, pH, and ionic strength, due to pH-tunable water absorbing properties of the covalently crosslinked alginate. The conductivity depends on the material swelling in humid atmosphere and aqueous solutions: the greater the swelling, the smaller is the electrical conductivity. The covalently crosslinked fibers reversibly deform during the swelling/shrinking. In the swollen state, the fibers are less conductive, while they return to the same level of conductivity after shrinking. This unique reversible change of electroconductivity of the SWCNT-alginate fibers is due to the elastic deformation of the alginate network in the area of electrical contacts between SWCNT bundles arrested in the alginate matrix. Fibers of this kind can be used as a simple, robust, disposable, and biocompatible platform for electrotextiles, biosensors, and flexible electronics in biomedical and biotechnological applications.									8	0	0	1	0	8			1616-301X	1616-3028		WOS:000328457000011		
J	Mattix, Brandon; Moore, Thomas; Uvarov, Olga; Pollard, Samuel; O'Donnell, Lauren; Park, Katelyn; Horne, Devante; Dhulekar, Jhilmil; Reese, Laura; Nguyen, Duong; Kraveka, Jacqueline; Burg, Karen; Alexis, Frank								EFFECTS OF POLYMERIC NANOPARTICLE SURFACE PROPERTIES ON INTERACTION WITH BRAIN TUMOR ENVIRONMENT.								Nano LIFE				3	4			1343003	1343003					2013-Dec-17	2013	Current chemotherapy treatments are limited by poor drug solubility, rapid drug clearance and systemic side effects. Additionally, drug penetration into solid tumors is limited by physical diffusion barriers [e.g., extracellular matrix (ECM)]. Nanoparticle (NP) blood circulation half-life, biodistribution and ability to cross extracellular and cellular barriers will be dictated by NP composition, size, shape and surface functionality. Here, we investigated the effect of surface charge of poly(lactide)-poly(ethylene glycol) NPs on mediating cellular interaction. Polymeric NPs of equal sizes were used that had two different surface functionalities: negatively charged carboxyl (COOH) and neutral charged methoxy (OCH3). Cellular uptake studies showed significantly higher uptake in human brain cancer cells compared to noncancerous human brain cells, and negatively charged COOH NPs were uptaken more than neutral OCH3 NPs in 2D culture. NPs were also able to load and control the release of paclitaxel (PTX) over 19 days. Toxicity studies in U-87 glioblastoma cells showed that PTX-loaded NPs were effective drug delivery vehicles. Effect of surface charge on NP interaction with the ECM was investigated using collagen in a 3D cellular uptake model, as collagen content varies with the type of cancer and the stage of the disease compared to normal tissues. Results demonstrated that NPs can effectively diffuse across an ECM barrier and into cells, but NP mobility is dictated by surface charge. In vivo biodistribution of OCH3 NPs in intracranial tumor xenografts showed that NPs more easily accumulated in tumors with less collagen. These results indicate that a robust understanding of NP interaction with various tumor environments can lead to more effective patient-tailored therapies.									0	0	0	0	0	0			1793-9844			MEDLINE:25110523	25110523	
J	Enck, Paul; Hefner, Jochen; Herbert, Beate M.; Mazurak, Nazar; Weimer, Katja; Muth, Eric R.; Zipfel, Stephan; Martens, Ute								Sensitivity and Specificity of Hypnosis Effects on Gastric Myoelectrical Activity								PLOS ONE				8	12					e83486	10.1371/journal.pone.0083486			DEC 16 2013	2013	Objectives: The effects of hypnosis on physiological (gastrointestinal) functions are incompletely understood, and it is unknown whether they are hypnosis-specific and gut-specific, or simply unspecific effects of relaxation.Design: Sixty-two healthy female volunteers were randomly assigned to either a single session of hypnotic suggestion of ingesting an appetizing meal and an unappetizing meal, or to relax and concentrate on having an appetizing or unappetizing meal, while the electrogastrogram (EGG) was recorded. At the end of the session, participants drank water until they felt full, in order to detect EGG-signal changes after ingestion of a true gastric load. During both conditions participants reported their subjective well-being, hunger and disgust at several time points.Results: Imagining eating food induced subjective feelings of hunger and disgust as well as changes in the EGG similar to, but more pronounced than those seen with a real gastric water load during both hypnosis and relaxation conditions. These effects were more pronounced when imagining an appetizing meal than with an unappetizing meal. There was no significant difference between the hypnosis and relaxation conditions.Conclusion: Imagination with and without hypnosis exhibits similar changes in subjective and objective measures in response to imagining an appetizing and an unappetizing food, indicating high sensitivity but low specificity.									1	0	0	0	0	1			1932-6203			WOS:000328735700126	24358287	
J	Mikhailova, Elena; Cherney, Debbie; Snyder, Lori Unruh; Post, Christopher; Sharp, Julia; Cox, Silas; Kelly, Shawn								Effects of Drought on Nutritive Value of Kudzu								COMMUNICATIONS IN SOIL SCIENCE AND PLANT ANALYSIS				44	22			3412	3422		10.1080/00103624.2013.847455			DEC 16 2013	2013	Kudzu (Pueraria montana), a vigorous, perennial warm-season invasive legume is widely spread in the southeastern United States and has the potential to be used as feed by ruminants during its growing season from May until first frost (usually in October). The purpose of this study was to determine the nutritive value of kudzu during a drought-prone growing season. Five samples of apical leaves and stems were harvested once a week from random locations within a 43-year-old kudzu infestation grown on a Cecil clay loam (fine, kaolinitic, thermic Typic Kanhapludults) at the Clemson University Experimental Forest (Clemson, S.C.). We report the effects of plant part, sampling date, mean air temperature (MAT), and precipitation on dry matter (DM), crude protein (CP), neutral detergent fiber (NDF), acid detergent fiber (ADF), calcium (Ca), magnesium (Mg), phosphorus (P), potassium (K), sulfur (S), zinc (Zn), copper (Cu), manganese (Mn), and iron (Fe) of the kudzu. Dry matter and CP were significantly greater in the apical leaf than in the stem; CP had a significant mean air temperature by plant part interaction. A significant temperature by plant part interaction also existed for Mg. Magnesium was greater in leaf than in the stem at the beginning of the growing season until the end of October, when small differences in Mg concentrations between stem and leaf were observed. Stem and leaf Ca concentrations were not significantly different. Calcium concentrations did vary across the dates (P=0.002). A significant temperature by plant part interaction existed for Mg concentrations (P=0.003), Ca to P ratio (P < 0.0001), P concentrations (P=0.0007), S (P < 0.0001), Zn (P=0.0053), Mn (P=0.0014), and Cu (P=0.006). Overall, kudzu's nutritive value as feed for ruminants during the growing season is highly variable; however, chemical composition was very comparable to other common forages. More frequent and intensive droughts predicted as a result of climate change may limit forage choices; however, kudzu maintains its forage potential for feeding both domestic and wild animals during drought-prone growing season.									0	0	0	0	0	0			0010-3624	1532-2416		WOS:000327584100018		
J	Dumitrescu, E.; Tewari, Sumanta					Dumitrescu, Eugene/0000-0001-5851-9567			Topological properties of the time-reversal-symmetric Kitaev chain and applications to organic superconductors								PHYSICAL REVIEW B				88	22					220505	10.1103/PhysRevB.88.220505			DEC 16 2013	2013	We show that the pair of Majorana modes at each end of a 1D spin triplet superconductor with Delta(up arrow up arrow) = -Delta(down arrow down arrow) = p Delta(0) (two time reversed copies of the Kitaev p-wave chain) are topologically robust to perturbations such as mixing by the S-z = 0 component of the order parameter (Delta(up arrow down arrow) = Delta(down arrow up arrow)), transverse hopping, nonagnetic disorder, and also, importantly, to time-reversal (TR) breaking perturbations such as applied Zeeman fields/magnetic impurities and the mixing by the S-y = 0 component of the order parameter (Delta(up arrow up arrow) = Delta(down arrow down arrow)). We show that the robustness to TR-breaking results from a hidden chiral symmetry, which places the system in the BDI class in the presence of the generic TR-breaking perturbations (the TR-invariant system is both DIII and BDI). Our work has important implications for the quasi-1D organic superconductors (TMTSF)(2)X (X = PF6, CIO4) (Bechgaard salts) and Li0.9Mo6O17, which have been proposed as triplet superconductors with equal spin pairing (Delta(up arrow up arrow), Delta(down arrow down arrow) not equal 0, Delta(up arrow down arrow) = 0) in the presence of magnetic fields.									17	1	0	3	0	17			1098-0121	1550-235X		WOS:000328684000001		
J	Watkins, Derrick; Ranjan, Nihar; Kumar, Sunil; Gong, Changjun; Arya, Dev P.								An assay for human telomeric G-quadruplex DNA binding drugs								BIOORGANIC & MEDICINAL CHEMISTRY LETTERS				23	24			6695	6699		10.1016/j.bmcl.2013.10.030			DEC 15 2013	2013	Compounds that stabilize the G-quadruplexes formed by human telomeres can inhibit the telomerase activity and are potential cancer therapies. We have developed an assay for the screening of compounds with high affinity for human telomeric G-quadruplexes (HTG). The assay uses a thiazole orange fluorescent reporter molecule conjugated to the aminoglycoside, neomycin, as a probe in a fluorescence displacement assay. The conjugation of the planar base stacking thiazole orange with the groove binding neomycin results in high affinity probe that can determine the relative binding affinity of high affinity HTG binding drugs in a high throughput format. The robust assay is applicable for the determination of the binding affinity of HTG in the presence of K+ or Na+. (C) 2013 Elsevier Ltd. All rights reserved.									3	0	0	2	0	3			0960-894X	1464-3405		WOS:000327787700032	24246738	
J	Pitt, Amber L.; Tavano, Joseph J.; Baldwin, Robert F.; Waldrop, Thomas A.								Effects of fuel reduction treatments on movement and habitat use of American toads in a southern Appalachian hardwood forest								FOREST ECOLOGY AND MANAGEMENT				310				289	299		10.1016/j.foreco.2013.08.032			DEC 15 2013	2013	Prescribed fire is a commonly used management technique for maintaining fire-adapted ecosystems, yet empirical data regarding its effects on amphibians are limited and contradictory. Anurans (frogs and toads) may be the amphibian taxa most negatively affected by fire due to their extensive use of the forest floor; however, short-term abundance studies suggest that terrestrial toads (e.g., Anaxyrus [Bufo] americanus) may benefit from fire-based ecosystem management. We used radio-telemetry to examine the effects of prescribed fire on movements, home range characteristics, mortality, and habitat selection of A. americanus in a southern Appalachian upland hardwood forest. We tracked 26 adult A. americanus between 27 January and 30 May 2012. Toads exhibited high non-breeding site fidelity and traveled 993.5 m (+/- 265.9 m) mean (+/- SD) route distance between the breeding ponds and the last recorded location within their summer habitat. We found no evidence of direct mortality of A. americanus from a prescribed fire that occurred on 13 February 2012. Forward stepwise discriminant analysis (DA) revealed that the availability of coarse woody debris (CWD) was a significant discriminator between microhabitats used (i.e., location plots) and random plots (Wilk's lambda = 0.9852, F-1,F- 661 = 9.9414, p = 0.002). Forward stepwise DA revealed that burned and unburned location plots were significantly different (Wilk's lambda = 0.2713, F-1,F- 221 = 593.6863, p < 0.001) based on the percent of plot ground cover comprised of charred material (%char). When %char was excluded from the analysis due to its short-term nature, the percent of plot ground cover comprised of deciduous leaves, a cover item commonly used by toads in unburned locations, was the variable with the most discriminatory power (Wilk's lambda = 0.4243, F-1,F- 221 = 299.8741, p < 0.001). Toads maintained greater distances from CWD in the unburned (mean +/- SD = 119.50 +/- 109.64 cm) than in the burned locations (mean +/- SD = 86.05 +/- 104.81 cm; chi(2)(1)= 9.7055, p = 0.002). Our results indicate that prescribed fire as implemented in this study did not cause direct mortality, nor did it appear to inhibit migratory movements of adult A. americanus. However, fire reduced the diversity and availability of refugia, especially deciduous leaves, though the availability of alternative cover objects (e.g., CWD) in burned treatments allowed toads to inhabit those areas, suggesting the importance of noncombustible or semi-permanent refugia for A. americanus in fire-managed forests. (C) 2013 Elsevier B.V. All rights reserved.									1	0	0	1	0	1			0378-1127	1872-7042		WOS:000330601000030		
J	Pomeroy, J. M.; Lake, R. E.					Lake, Russell/0000-0002-6077-7036			Tunnel junction sensors for HCI-surface measurements at low kinetic energies								NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION B-BEAM INTERACTIONS WITH MATERIALS AND ATOMS				317				66	71		10.1016/j.nimb.2012.12.100			DEC 15 2013	2013	In recent years, we have developed and deployed the capability to make and use tunnel junctions sensors (TJS) as extremely sensitive tools for the measurement of surface nanofeatures created by particle-surface interactions. The focus of our interest has been highly charged ion (HCI) produced nanofeatures, which we are able to produce in situ due to a direct vacuum connection to the NIST electron beam ion trap (EBIT). Using these sensors, we make systematic studies of the role of the charge state on the size of features created by HCIs and connect those measurements to the stopping power. Recently we have begun to study reduced velocities at a fixed charge state for which little previous theoretical or experimental work has been done. Due to many technical improvements that have been made to our methods, we offer a contemporary summary of the TJS fabrication and HCI irradiation method. Further, we present early experimental results showing increased surface damage when Xe41+ is extracted at approximate to 4.6 kV in comparison with approximate to 8.1 kV. Published by Elsevier B.V.					19th International Workshop on Inelastic Ion-Surface Collisions (IISC)19th International Workshop on Inelastic Ion-Surface Collisions (IISC)	SEP 16-21, 2012SEP 16-21, 2012		GERMANYGERMANY	1	0	0	0	0	1			0168-583X	1872-9584		WOS:000329378100013		
J	Bai, Bianxia; He, Fei; Yang, Lili; Chen, Feng; Reeves, Malcolm J.; Li, Jingming								Comparative study of phenolic compounds in Cabernet Sauvignon wines made in traditional and Ganimede fermenters								FOOD CHEMISTRY				141	4			3984	3992		10.1016/j.foodchem.2013.06.074			DEC 15 2013	2013	Chemical profiles of anthocyanin and non-anthocyanin phenolics of Cabernet Sauvignon wine made by two different winemaking techniques (traditional vinification and Ganimede method) were determined by high performance liquid chromatography-mass spectrometry (HPLC-MS). Particularly, effect of extraction on and subsequent stability of the phenolic compounds from the end of fermentation to bottling were investigated. The results showed that the total anthocyanin content was higher in the young wines produced in the Ganimede fermenter. The anthocyanin contents in these wines subsequently decreased significantly after two years of ageing. By contrast, the traditional vinification was slightly better than the Ganimede to yield the non-anthocyanin phenolics. This indicates that the Ganimede fermenter might be suitable for the production of brightly coloured red wines for early consumption, which could save time and labour cost for industrial production of highquality wines. (C) 2013 Elsevier Ltd. All rights reserved.									8	2	0	5	0	10			0308-8146			WOS:000324848000092	23993575	
