PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Justin, Gusphyl; Rahman, Abdur Rub Abdur; Guiseppi-Elie, Anthony								Bioactive Hydrogel Layers on Microdisk Electrode Arrays: Cyclic Voltammetry Experiments and Simulations								ELECTROANALYSIS				21	10			1125	1134		10.1002/elan.200804548			MAY 2009	2009	Poly(hydroxyethylmethacrylate)-based hydrogel membranes were applied to microfabricated, microdisk electrode arrays (MDEAs) of 50 mu m (5184 disks), 100 mu m (1296 disks) and 250 mu m (207 disks) (d/r = 4; A = 0.1 cm(2)) and studied by cyclic voltammetry (CV) in 1.0 mM ferrocene monocarboxylic acid (FeCO2H). The membrane produced an order of magnitude decrease in current densities and a shift to quasi reversibility due to a decrease in the D-appt of FeCO2H, from 4.51 x 10(-6) cm(2) s(-1) to 1.42 x 10(-8) cm(2) s(-1), (2.18 x 10(-8) cm(2) s(-1) from release experiments). The MDEA050 (comprising 50 mu m disks) maintained its enhanced current density attributes confirming its value as an effective electrode for biosensors. Finite element modeling (FEM) simulations successfully replicated the voltammograms of the MDEAs.									11	1	0	5	0	11			1040-0397	1521-4109		WOS:000266537700003		
J	Rahman, Abdur Rug Abdur; Justin, Gusphyl; Guiseppi-Elie, Anthony								Bioactive Hydrogel Layers on Microdisk Electrode Arrays: Impedimetric Characterization and Equivalent Circuit Modeling								ELECTROANALYSIS				21	10			1135	1144		10.1002/elan.200804540			MAY 2009	2009	Microfabricated microdisk electrode arrays (MDEAs) of 50 mu m (5184 disks), 100 mu m (1296 disks) and 250 mu m (207 disks) (d/r = 4; A = 0.1 cm(2)) were coated with poly(hydroxyethylmethacrylate)-based hydrogel membranes and studied by electrochemical impedance spectroscopy (EIS) in 1.0 mM ferrocene monocarboxylic acid (FeCO(2)H). Equivalent circuit modeling showed an approximate three-fold increase in solution resistance. R(sol), and all order of magnitude increase in charge transfer resistance R(et,) resulting from a reduction in apparent diffusivity of FeCO(2)H Additionally, both resistive parameters decreased while the capacitance (Q) increased with decreasing microdisk diameter; consistent with an increase in effective electroactive area. The hydrogel layer did not compromise enhanced mass transport achieved by the MDEA and thus may be used to advantage in biosensors.									5	1	0	2	0	5			1040-0397			WOS:000266537700004		
J	Joshi, Hem; Toler, Joe; Moser, Bryan R.; Walker, Terry								Biodiesel from canola oil using a 1: 1 molar mixture of methanol and ethanol								EUROPEAN JOURNAL OF LIPID SCIENCE AND TECHNOLOGY				111	5			464	473		10.1002/ejlt.200800071			MAY 2009	2009	Canola oil was transesterified using a 1 : 1 molar mixture of methanol and ethanol (M/E) with potassium hydroxide (KOH) catalyst. The effects of catalyst concentration (0.5-1.5 wt-%), molar ratio of M/E to canola oil (3 : 1 to 20 : 1) and reaction temperature (25-75 degrees C) on the percentage yield measured after 2.5 and 5.0 min were optimized using a central composite design. A maximum percentage yield of 98% was obtained for a catalyst concentration of 1.1 wt-% and an M/E to canola oil molar ratio of 20 : 1 at 25 degrees C at 2.5 min, whereas a maximum percentage yield of 99% was obtained for a catalyst concentration of 1.15 wt-% and all molar ratios of reactants at 25 degrees C at 5 min. Statistical analysis demonstrated that increasing catalyst concentration and molar ratio of reactants resulted in curvilinear and linear trends in percentage yield, both at 2.5 and 5 min. However, reaction temperature, which affected the percentage yield at 2.5 min linearly, was insignificant at 5 min. The resultant mixed methyl/ethyl canola esters exhibited enhanced low-temperature performance and lubricity properties in comparison to neat canola oil methyl esters and also satisfied ASTM D6751 and EN 14214 standards with respect to oxidation stability, kinematic viscosity, and acid value.									12	1	0	6	0	12			1438-7697			WOS:000266538000007		
J	Bae, Ho J.; Darby, Duncan O.; Kimmel, Robert. M.; Park, Hyun J.; Whiteside, William. S.				Kimmel, Robert/C-3755-2013; Park, Hyun Jin/F-4735-2013; Park, Hyun Jin/I-4942-2015				Effects of transglutaminase-induced cross-linking on properties of fish gelatin-nanoclay composite film								FOOD CHEMISTRY				114	1			180	189		10.1016/j.foodchem.2008.09.057			MAY 1 2009	2009	A nanoclay composite film was produced using warm water fish gelatin as a base material and its physical, mechanical, and molecular weight change properties were observed after treatment with microbial transglutaminase. The viscosity of the MTGase-treated gelatin solution (2%w/w) increased from 86.25 +/- 1.77 (0 min) to 243 +/- 12.37 cp (80 min). SDS-PAGE results indicated that the molecular weight of fish gelatin solutions increased after treatment with microbial transglutaminase. Tensile strength decreased from 61.60 +/- 1.77 (0 min) to 56.42 +/- 2.40MPa (30 min), while E% increased from 13.94 +/- 5.09 (0 min) to 15.78 +/- 5.97% (30 min) at 2% (w/w) MTGase concentration. The oxygen permeability and water vapour permeability did not change as a function of treatment time at 2% (w1w) MTGase concentration. The incorporation of nanoclay inhibited the increase of oxygen permeability. Film colour values (L, a, and b) did not change. but haze values increased from 5.24 +/- 0.40 (0 min) to 6.44 +/- 0.94 (50 min). XRD and TEM results suggested that the nanoclay was exfoliated in fish gelatin film. (C) 2008 Elsevier Ltd. All rights reserved.									30	5	0	15	0	35			0308-8146			WOS:000263216000026		
J	Boyd, Steven W.; Pursley, Michael B.								Enhanced SNR Estimates from Direct-Sequence Spread-Spectrum Demodulator Statistics								IEEE COMMUNICATIONS LETTERS				13	5			289	291		10.1109/LCOMM.2009.090171			MAY 2009	2009	Demodulator statistics are used in a binary direct-sequence spread-spectrum receiver to improve the performance of a well-known signal-to-noise ratio (SNR) estimate for ratios of the binary symbol energy to one-sided noise density that are below approximately 7dB. The new estimate requires no pilot symbols, training sequences, data symbol decisions, or channel measurements, and it can be obtained prior to decoding.									6	0	0	0	0	6			1089-7798			WOS:000266040800001		
J	Seetharam, Venkatesh; Shen, Jinjin; Pearson, L. Wilson								Effect of Coupling Phase on Mutual Injection Locking Range in Coupled Oscillator Arrays								IEEE TRANSACTIONS ON ANTENNAS AND PROPAGATION				57	5			1391	1398		10.1109/TAP.2009.2016684			MAY 2009	2009	The performance of a coupled oscillator array depends critically on the coupling network. Determination of the optimal coupling phase depends on the oscillator equivalent circuit and the location of mutual coupling between the oscillators. In this paper, the authors examine the effects of coupling phase on the mutual injection locking range. Three element coupled oscillator arrays (COAs) were mutually coupled at two different locations, with each coupling location presenting a different resonance to the coupling network, and the optimal coupling phase required to generate a linear phase shift in the range of -90 degrees to 90 degrees was determined. For each coupling location, when the coupling phase was off by 180 degrees, the arrays were shown to lock with a limited range and operate in a mode other than the in-phase mode.									0	0	0	0	0	0			0018-926X			WOS:000265937400012		
J	Maradei, Francescaromana; Ke, Haixin; Hubing, Todd H.					Hubing, Todd/0000-0003-0154-2189; Maradei, Francescaromana/0000-0003-1691-3245			Full-Wave Model of Frequency-Dispersive Media With Debye Dispersion Relation by Circuit-Oriented FEM								IEEE TRANSACTIONS ON ELECTROMAGNETIC COMPATIBILITY				51	2			312	319		10.1109/TEMC.2009.2014639			MAY 2009	2009	Dispersive materials play an important role in a wide variety of applications (e.g., waveguides, antenna structures, integrated circuits, bioelectromagnetic applications). In this paper, a full-wave finite-element method (FEM-SPICE) technique for modeling dispersive materials is proposed. A finite-element formulation employing Whitney elements capable of analyzing electromagnetic geometries with dispersive media is described, and a Norton equivalent network is developed for each element. The overall network can be analyzed using a circuit simulator based on SPICE, and is suitable for both frequency- and time-domain analysis. This approach exploits the flexibility of finite-element mesh generation and computational efficiency of modern circuit simulators. Simple test configurations are analyzed to validate the proposed formulation.									7	0	0	0	0	7			0018-9375			WOS:000266333000016		
J	Ke, Haixin; Morishita, K.; Hubing, Todd; Kobayashi, N.; Harada, T.					Hubing, Todd/0000-0003-0154-2189			Modeling Radiated Emissions Due to Power Bus Noise From Circuit Boards With Attached Cables								IEEE TRANSACTIONS ON ELECTROMAGNETIC COMPATIBILITY				51	2			412	416		10.1109/TEMC.2008.2010947			MAY 2009	2009	A two-step technique for modeling the radiation from circuit boards with attached cables is developed and applied to various boardcable structures. The technique divides a complex source geometry into two components. One component consists of differential-mode sources and the pieces of the structure that contribute to the differential-mode radiation. The other component consists of common-mode sources at cable attachment points and the parts of the structure that play a role in the radiation due to common-mode cable currents. The two component geometries are much easier to model than the complete structure. This modeling approach also provides the modeler with insight regarding the design parameters that most influence one type of radiation or the other.									2	0	0	0	0	2			0018-9375			WOS:000266333000029		
J	Rapp, Adam								Outsourcing the sales process: Hiring a mercenary sales force								INDUSTRIAL MARKETING MANAGEMENT				38	4			411	418		10.1016/j.indmarman.2009.03.006			MAY 2009	2009	In today's highly competitive environment, many firms make the decision to outsource a business process on the well-established idea that it is better to contract for services that are not within the scope of a company's core set of competencies. While outsourcing was once limited to peripheral firm activities such as advertising, firms are expanding the types of functions they outsource. For instance, many firms have begun to outsource their sales force, or at a minimum, have begun to consider 'renting' a sales force rather than 'owning' their own sales force. Being a recent trend, very little is known about what prompts firms to outsource their sales forces, nor the consequences of doing so. As such, this research explores the factors associated with determining whether a firm should outsource their sales force as well as the value to be had by engaging in such a decision. Most importantly, we offer that beyond the standard cost-based analysis, there are numerous issues that deserve consideration and examination before a firm elects to outsource its sales force. (C) 2009 Elsevier Inc. All rights reserved.									4	1	0	0	0	5			0019-8501			WOS:000267733300007		
J	Harshbarger, Jenni L.; Ahlers-Schmidt, Carolyn R.; Mayans, Laura; Mayans, David; Hawkins, Joseph H.								Pro-Anorexia Websites: What a Clinician Should Know								INTERNATIONAL JOURNAL OF EATING DISORDERS				42	4			367	370		10.1002/eat.20608			MAY 2009	2009	Objective: The purpose of this study was to conduct a content analysis of the "Tips and Tricks" section of pro-ana websites to better understand information shared on these sites, and aide clinicians in identification, treatment, and prevention of anorexia.Method: Nine pro-ana websites were evaluated to identify categories of information in "Tips and Tricks." A content analysis was performed using emergent coding methods and 16 categories were determined. Reliability was acceptable (Cohen's Kappa = 0.702). Discrepancies were corrected by consensus. Frequencies of individual categories were computed.Results: Most "Tips and Tricks" are directed at dieting/restricting calories (28.6%) and distraction (14.0%). Most disturbing, 11% of comments were directed at lying and concealing symptoms.Discussion: Clinicians aware of "Tips and Tricks" might be better equipped to recognize the symptoms of anorexia early in treatment. Knowledge of "Tips and Tricks" can also facilitate better education, making it difficult for clients to conceal their illness. (C) 2008 by Wiley Periodicals, Inc.									23	0	0	0	0	23			0276-3478			WOS:000265420300011	19040264	
J	Prasad, Nagendra K.; Yang, Bao; Zhao, Mouming; Wang, Biao S.; Chen, Feng; Jiang, Yueming				Osorio Tobon, Juan Felipe/G-6877-2012				Effects of high-pressure treatment on the extraction yield, phenolic content and antioxidant activity of litchi (Litchi chinensis Sonn.) fruit pericarp								INTERNATIONAL JOURNAL OF FOOD SCIENCE AND TECHNOLOGY				44	5			960	966		10.1111/j.1365-2621.2008.01768.x			MAY 2009	2009	As a promising technique, high-pressure extraction (HPE) method was used to extract bioactive compounds from litchi fruit pricarp. The study involved in different experimental factors such as solvent, ethanol concentration (35-95, v/v), material to solvent ratio (1:25-1:100, w/v), acidic medium, extraction pressure (200-500 MPa), time (2.5-30 min) and temperature (30-90 degrees C). The extraction yield, total phenolic contents, 1,1-diphenyl-2-picrylhydrazyl radical scavenging activity and superoxide anion scavenging capability of the HPE sample were examined and then compared with those of ultrasonic extraction and conventional extraction samples. The application of HPE obtained higher extraction yield compared to other extraction methods. However, there were no significant differences (P > 0.05) in the total phenolic content and the antioxidant activities among these various extractions. Compared with some conventional extraction method, the HPE exhibited higher extraction efficiency in terms of higher extraction yield and extraction time.									25	1	0	10	1	26			0950-5423			WOS:000265034700011		
J	Gooding, Charles H.								Analysis of alternative flow sheets for the hybrid chlorine cycle								INTERNATIONAL JOURNAL OF HYDROGEN ENERGY				34	9			4168	4178		10.1016/j.ijhydene.2008.07.055			MAY 2009	2009	This paper reports the results of the most complete conceptual study conducted to date on hydrogen production using the hybrid chlorine cycle. Three alternative process flow sheets were developed, each capable of producing hydrogen at 35 degrees C (308 K) and 21 bar. The alternative approaches differ primarily in the way HCl is isolated and converted to hydrogen and chlorine gases. Aspen Plus(TM) simulation software was used to model the unit processes, supplemented where necessary by custom Excel spreadsheets. Major equipment was sized for a 200-million kg/yr plant; feasible materials of construction were identified; fixed capital investments and variable costs were estimated. Estimated net thermal efficiencies of the flow sheets range from 30% to 36%, based on the lower heating value of the hydrogen produced. With electrical power valued at $0.05/kWh, the cost of hydrogen produced by the hybrid chlorine cycle would be at least $3/kg. These results indicate that direct electrolysis of water is a more attractive way to produce hydrogen than any presently conceived version of the hybrid chlorine cycle. (C) 2008 International Association for Hydrogen Energy. Published by Elsevier Ltd. All rights reserved.					AIChE Annual Meeting 2007AIChE Annual Meeting 2007	NOV 04-09, 2007NOV 04-09, 2007	AIChEAIChE	Salt Lake City, UTSalt Lake City, UT	4	0	0	0	0	4			0360-3199			WOS:000266783800067		
J	Thompson, Martie; Kuruwita, Chinthaka; Foster, E. Michael								Transitions in Suicide Risk in a Nationally Representative Sample of Adolescents								JOURNAL OF ADOLESCENT HEALTH				44	5			458	463		10.1016/j.jadohealth.2008.10.138			MAY 2009	2009	Purpose: Suicide is the third leading cause of death among older adolescents, and represents a significant public health problem. Preventing suicidal behavior depends on an understanding of the developmental transitions in suicide risk and whether the likelihood of a suicide attempt can be predicted prospectively.Methods: Data from the National Longitudinal Study of Adolescent Health were used for the study. The sample is nationally representative, and includes 10,424 youth assessed over three time points spanning 7 years. MPLUS was used to analyze the data.Results: Latent class analysis showed that youth could be classified into three latent classes representing degree of suicide risk. Indicators of risk included depressive symptoms, hopelessness, suicidal ideation, having a family history of suicidal behavior, and having a friend history of suicidal behavior. Latent transition analyses showed that youth in the low-risk group remained at low risk both 1 and 7 years later. Although some youth who were classified as high-risk transitioned to a lower risk group 7 years later, a significant proportion remained at high risk. Analyses also revealed that the probability of making a suicide attempt was higher for youth in the high-risk latent class 1 and 7 years earlier.Conclusions: Findings indicate that suicide prevention efforts should be targeted primarily at youth at high risk for suicide; most youth classified as "low risk" remained at low risk as they transitioned to young adulthood. (C) 2009 Society for Adolescent Medicine. All rights reserved.									14	0	0	5	0	14			1054-139X			WOS:000265424000007	19380093	
