PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
S	Zhang, Yuehua; Xuan, Pengfei; Wang, Yunsheng; Srimani, Pradip K.; Luo, Feng						Tian, T; Jiang, Q; Liu, Y; Burrage, K; Song, J; Wang, Y; Hu, X; Morishita, S; Zhu, Q; Wang, G		A de novo Genome Assembler based on MapReduce and Bi-directed de Bruijn Graph								2016 IEEE INTERNATIONAL CONFERENCE ON BIOINFORMATICS AND BIOMEDICINE (BIBM)		IEEE International Conference on Bioinformatics and Biomedicine-BIBM						65	71					2016	2016	The next generation sequencing (NGS) techniques have enabled biologists to generate large DNA sequences in a high-throughput and low-cost way. Assembly of NGS reads still face great challenges due to the short reads and enormous high volume. In this paper, we presented a new assembler, called GAMR, which is based on bi-directed de Bruijn graph and implemented using MapReduce framework. We designed distributed algorithm for each step in GAMR, making it scalable in assembling large-scale genomes. We evaluated GAMR using GAGE's data and compared it against other NGS assemblers. The results showed GAMR assembled contigs and scaffolds with better accuracy and longer N50 values.					IEEE International Conference on Bioinformatics and Biomedicine (IEEE BIBM)IEEE International Conference on Bioinformatics and Biomedicine (IEEE BIBM)	DEC 15-18, 2016DEC 15-18, 2016	IEEE; IEEE Comp Soc; Natl Sci Fdn; Harbin Inst TechnolIEEE; IEEE Comp Soc; Natl Sci Fdn; Harbin Inst Technol	Shenzhen, PEOPLES R CHINAShenzhen, PEOPLES R CHINA	0	0	0	0	0	0			2156-1125		978-1-5090-1610-5	WOS:000393191700009		
J	Spencer, David A.; Wang, Yue; Humphrey, Laura R.			IEEE					Trust-Based Human-Robot Interaction for Multi-Robot Symbolic Motion Planning								2016 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS 2016)								1443	1449					2016	2016	Symbolic motion planning for robots is the process of specifying and planning robot tasks in a discrete space, then carrying them out in a continuous space in a manner that preserves the discrete-level task specifications. Despite progress in symbolic motion planning, many challenges remain, including addressing scalability for multi-robot systems and improving solutions by incorporating human intelligence in an adaptive fashion. In this paper, we use local communication, observation, control protocols, and compositional reasoning approaches to decompose the planning problem to address scalability. To address solution quality and adaptability, we use a dynamic and computational trust model to aid this decomposition and to implement real-time switching between automated and human motion planning. A simulation is provided demonstrating the successful implementation of these methods.					IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS)IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS)	OCT 09-14, 2016OCT 09-14, 2016	IEEE; RSJIEEE; RSJ	Daejeon, SOUTH KOREADaejeon, SOUTH KOREA	0	0	0	0	0	0					978-1-5090-3762-9	WOS:000391921701089		
J	Salehifar, M.; Putrus, G.; Gao, D.; Dargahi, V.; Barras, P.						AlShibaany, ZYA; Hameed, AF		High Efficiency Single Stage Dual Output Smart Battery Charger: Marine Application								2016 INTERNATIONAL CONFERENCE FOR STUDENTS ON APPLIED ENGINEERING (ICSAE)								242	247					2016	2016	This paper presents a single stage smart battery charger for marine applications. High energy efficiency is a unique advantage of the proposed charger. It has dual outputs; it can charge two batteries separately at the same time. The demonstrated topology has a fault tolerant (FT) capability in case of dual open switch faults. In addition it can be used in parallel mode to reduce the charge time significantly or in standalone mode to improve light load efficiency. A control technique and fault detection (FD) method is also developed for the proposed charger. To validate the theory, a 600 W, 24 VDC dual output battery charger with universal input 120/230 VAC is simulated in Matlab/Simulink under different load and input voltage conditions.					International Conference for Students on Applied Engineering (ICSAE)International Conference for Students on Applied Engineering (ICSAE)	OCT 20-21, 2016OCT 20-21, 2016	Newcastle Univ, Sch Mech & Syst Engn; IEEE; Inst Engn & Technol; IRAQI Students Soc; AL KINDI Soc Engineers; Newcastle Univ, IEEE Student Branch; NewcastleGateshead; Natl Instruments; Northumbria Campus GrpNewcastle Univ, Sch Mech & Syst Engn; IEEE; Inst Engn & Technol; IRAQI Students Soc; AL KINDI Soc Engineers; Newcastle Univ, IEEE Student Branch; NewcastleGateshead; Natl Instruments; Northumbria Campus Grp	Newcastle upon Tyne, ENGLANDNewcastle upon Tyne, ENGLAND	0	0	0	0	0	0					978-1-4673-9053-8	WOS:000392935500046		
B	Ivanco, Andrej; Prucka, Robert; Hoffman, Mark; Filipi, Zoran			ASME					RETURN ON INVESTMENT CALCULATION FOR A HEAVY DUTY VEHICLE WITH A DUAL FUEL DIESEL-NATURAL GAS ENGINE								PROCEEDINGS OF THE ASME INTERNAL COMBUSTION ENGINE FALL TECHNICAL CONFERENCE, 2016										V001T02A016				2016	2016	Advancements in natural gas extraction technology are driving down natural gas prices to much lower levels than diesel fuel. This situation could be advantageous to commercial vehicle operators if they are able to cost-effectively modify their fleets to replace a portion of their diesel fuel usage with natural gas. Dual-fuel retrofit kits are an attractive option since they can use existing vehicles and offer relatively low conversion cost as compared to engine replacement. These systems convert dedicated diesel engines to operate on dual-fuel with the addition of intake fumigated natural gas. Fumigated dual-fuel systems replace a significant portion of diesel fuel energy with natural gas (generally 50% or more by energy content), and produce lower operating costs than diesel-only operation. This research describes a methodology, which can be used to predict the return on investment for a dual fuel vehicle and specify the $/mile gain if the vehicle is fitted with dual fuel technology. As a case study, a generic class 8 vehicle is chosen to evaluate the benefit of dual fuel system integration considering overall return of investment.					ASME Internal Combustion Engine Fall Technical ConferenceASME Internal Combustion Engine Fall Technical Conference	OCT 09-12, 2016OCT 09-12, 2016	ASME, Internal Combust Engine DivASME, Internal Combust Engine Div	Greenville, SCGreenville, SC	0	0	0	0	0	0					978-0-7918-5050-3	WOS:000392464100021		
B	O'Donnell, Ryan; Powell, Tommy; Hoffman, Mark; Filipi, Zoran			ASME					INVERSE ANALYSIS OF IN-CYLINDER GAS-WALL BOUNDARY CONDITIONS: INVESTIGATION OF A YITTRIA STABILIZED ZIRCONIA THERMAL BARRIER COATING FOR HOMOGENEOUS CHARGE COMPRESSION IGNITION								PROCEEDINGS OF THE ASME INTERNAL COMBUSTION ENGINE FALL TECHNICAL CONFERENCE, 2016										V001T03A013				2016	2016	Thermal Barrier Coatings (TBC) applied to in-cylinder surfaces of a Low Temperature Combustion (LTC) engine provide opportunities for enhanced cycle efficiency via two mechanisms: (i) positive impact on thermodynamic cycle efficiency due to combustion/expansion heat loss reduction, and (ii) enhanced combustion efficiency. Heat released during combustion elevates TBC surface temperatures, directly impacting gas-wall heat transfer. Determining the magnitude and phasing of the associated TBC surface temperature swing is critical for correlating coating properties with the measured impact on combustion and efficiency. Although fast-response thermocouples provide a direct measurement of combustion chamber surface temperature in a metal engine, the temperature and heat flux profiles at the TBC-treated gas-wall boundary are difficult to measure directly. Thus, a technique is needed to process the signal measured at the sub-TBC sensor location and infer the corresponding TBC surface temperature profile. This task can be described as an Inverse Heat Conduction Problem (IHCP), and it cannot be solved using the conventional analytic/numeric techniques developed for 'direct' heat flux measurements.This paper proposes using an Inverse Heat Conduction solver based on the Sequential Function Specification Method (SFSM) to estimate heat flux and temperature profiles at the wall-gas boundary from measured sub-TBC temperature. The inverse solver is validated ex situ under HCCI like thermal conditions in a custom fabricated radiation chamber where fast response thermocouples are exposed to a known heat pulse in a controlled environment. The analysis is extended in situ, to evaluate surface conditions in a single-cylinder, gasoline-fueled, HCCI engine. The resulting SFSM-based inverse analysis provides crank angle resolved TBC surface temperature profiles over a host of operational conditions.Such metrics may be correlated with TBC thermophysical properties to determine the impact(s) of material selection on engine performance, emissions, heat transfer, and efficiencies. These efforts will also guide next-generation TBC design.					ASME Internal Combustion Engine Fall Technical ConferenceASME Internal Combustion Engine Fall Technical Conference	OCT 09-12, 2016OCT 09-12, 2016	ASME, Internal Combust Engine DivASME, Internal Combust Engine Div	Greenville, SCGreenville, SC	0	0	0	0	0	0					978-0-7918-5050-3	WOS:000392464100035		
B	Powell, Tommy; O'Donnell, Ryan; Hoffman, Mark; Filipi, Zoran			ASME					IMPACT OF A YTTRIA-STABILIZED ZIRCONIA THERMAL BARRIER COATING ON HCCI ENGINE COMBUSTION, EMISSIONS, AND EFFICIENCY								PROCEEDINGS OF THE ASME INTERNAL COMBUSTION ENGINE FALL TECHNICAL CONFERENCE, 2016										V001T03A010				2016	2016	In-cylinder surface temperature has significant impacts on the thermo-kinetics governing the Homogeneous Charge Compression Ignition (HCCI) process. Thermal Barrier Coatings (TBCs) enable selective manipulation of combustion chamber surface temperature profiles throughout a fired cycle. In this way, TBCs enable a dynamic surface temperature swing, which prevents charge heating during intake while minimizing heat rejection during combustion. This preserves volumetric efficiency while fostering more complete combustion and reducing emissions.This study investigates the effect of a Yttria-Stabilized Zirconia (YSZ) coating on Low Temperature Combustion (LTC) engine combustion, efficiency, and emissions. This is an initial step in a systematic effort to engineer coatings best suited for LTC concepts. A YSZ coating was applied to the top of the aluminum piston using a powder Air Plasma Spray process, Final thickness of the coatings was approximately 150 microns. The coated piston was subsequently evaluated in the single cylinder HCCI engine with exhaust re-induction.Engine tests indicated significant advancement of the autoignition point and reduced combustion durations with the YSZ coating. Hydrocarbon and carbon monoxide emissions were reduced, thereby increasing combustion efficiency. The combination of higher combustion efficiency and decreased heat loss during combustion produced tangible improvements in thermal efficiency. When the effects of combustion advance were removed, the overall improvements in emissions and efficiency were lower, but still significant. Overall, the results encourage continued efforts to devise novel coatings for LTC.					ASME Internal Combustion Engine Fall Technical ConferenceASME Internal Combustion Engine Fall Technical Conference	OCT 09-12, 2016OCT 09-12, 2016	ASME, Internal Combust Engine DivASME, Internal Combust Engine Div	Greenville, SCGreenville, SC	0	0	0	0	0	0					978-0-7918-5050-3	WOS:000392464100032		
B	Wang, Zhe; Zhu, Qilun; Prucka, Robert; Prucka, Michael; Dourra, Hussein			ASME					OBSERVER BASED CYLINDER AIR CHARGE ESTIMATION FOR SPARK IGNITION ENGINES								PROCEEDINGS OF THE ASME INTERNAL COMBUSTION ENGINE FALL TECHNICAL CONFERENCE, 2016										V001T05A008				2016	2016	Spark ignition engine in-cylinder air charge estimation is important for air-to-fuel ratio control, maintaining high after treatment efficiency, and determination of current engine torque. Current cylinder air charge estimation methodologies generally depend upon either a mass air flow (MAF) sensor or a manifold absolute pressure (MAP) sensor individually. Methods based on either sensor have their own advantages and disadvantages. Some production vehicles are equipped with both MAF and MAP sensors to offer air charge estimation and other benefits. This research proposes several observer based cylinder air charge estimation methods that take advantage of both MAF and MAP sensors to potentially reduce calibration work while providing acceptable transient and steady-state accuracy with low computational load. This research also compares several common air estimation methods with the proposed observer based algorithms using steady-state and transient dynamometer tests and a rapid-prototype engine controller. With appropriate tuning the proposed observer based methods are able to estimate cylinder air charge mass under different engine operating conditions based on the manifold model and available sensors. Methods are validated and compared based on a continuous tip-in tip-out operating condition.					ASME Internal Combustion Engine Fall Technical ConferenceASME Internal Combustion Engine Fall Technical Conference	OCT 09-12, 2016OCT 09-12, 2016	ASME, Internal Combust Engine DivASME, Internal Combust Engine Div	Greenville, SCGreenville, SC	0	0	0	0	0	0					978-0-7918-5050-3	WOS:000392464100059		
B	Xu, Bin; Yebi, Adamu; Onori, Simona; Filipi, Zoran; Liu, Xiaobing; Shutty, John; Anschel, Paul; Hoffman, Mark			ASME					POWER MAXIMIZATION OF A HEAVY DUTY DIESEL ORGANIC RANKINE CYCLE WASTE HEAT RECOVERY SYSTEM UTILIZING MECHANICALLY COUPLED AND FULLY ELECTRIFIED TURBINE EXPANDERS								PROCEEDINGS OF THE ASME INTERNAL COMBUSTION ENGINE FALL TECHNICAL CONFERENCE, 2016										V001T05A005				2016	2016	This paper presents steady state power optimization for an Organic Rankine Cycle (ORC) waste heat recovery (WHR) system in heavy-duty diesel (HDD) applications and examines attainable power levels. Both recirculated and tail pipe exhaust gas streams are utilized as heat sources via a parallel evaporator configuration. A dynamic, physics-based ORC model is utilized to determine optimized net power production. The optimization variables include: working fluid pump speed, mass flow distribution ratio for the parallel evaporators, turbine speed, and the pump speed of condenser cooling fluid. A sensitivity analysis is conducted for all optimization variables. Working fluid pump speed and expansion turbine speed are demonstrated as the most sensitive variables. Sensitivity results indicate increasing system power production as the working fluid mass flow rate increases. A map is developed to identify optimal and safe ORC operating regions for a given engine cycle. Based on the sensitivity analysis working fluid pump speed is selected as the variable of interest in the steady state optimization and results indicate that system power generation could be improved by as much as 25%.Analysis of two quasi steady operational cycles, a multi mode and a constant speed variable load are conducted. ORC power results indicate that a speed-constrained, mechanically coupled turbine expander operates in its peak efficiency zone to produce maximum power output for the steady-state cycles tested. These steady state power optimization results can be used for future power optimization during engine transients.					ASME Internal Combustion Engine Fall Technical ConferenceASME Internal Combustion Engine Fall Technical Conference	OCT 09-12, 2016OCT 09-12, 2016	ASME, Internal Combust Engine DivASME, Internal Combust Engine Div	Greenville, SCGreenville, SC	0	0	0	0	0	0					978-0-7918-5050-3	WOS:000392464100056		
B	Xu, Shuonan; Yamakawa, Hirotaka; Nishida, Keiya; Filipi, Zoran			ASME					QUASI-D DIESEL ENGINE COMBUSTION MODELING WITH IMPROVED DIESEL SPRAY TIP PENETRATION, IGNITION DELAY AND HEAT RELEASE SUB-MODELS								PROCEEDINGS OF THE ASME INTERNAL COMBUSTION ENGINE FALL TECHNICAL CONFERENCE, 2016										V001T06A015				2016	2016	Increasingly stringent fuel economy and CO2 emission regulations provide a strong impetus for development of high efficiency engine technologies. Diesel engines dominate the heavy duty market and significant segments of the global light duty market due to their intrinsically higher thermal efficiency compared to spark ignited (SI) engine counterparts. Predictive simulation tools can significantly reduce the time and cost associated with optimization of engine injection strategies, and enable investigation over a broad operating space unconstrained by availability of prototype hardware. In comparison with 0-D/1-D and 3-D simulations, Quasi-D models offer a balance between predictiveness and computational effort, thus making them very suitable for enhancing the fidelity of engine system simulation tools. A most widely used approach for diesel engine applications is a multi-zone spray and combustion model pioneered by Hiroyasu and his group. It divides diesel spray into packets and tracks fuel evaporation, air entrainment, gas properties and ignition delay (induction time) individually during the injection and combustion event. However, original sub-models are not well suited for modern diesel engines, and the main objective of this work is to develop a multi-zonal simulation capable of capturing the impact of high-injection pressures and Exhaust Gas Recirculation (EGR). In particular, a new spray tip penetration sub-model is developed based on measurements obtained in a high-pressure, high-temperature constant volume combustion vessel for pressures as high as 1450 bar. Next, ignition delay correlation is modified to capture the effect of reduced oxygen concentration in engines with EGR, and an algorithm considering the chemical reaction rate of hydrocarbon-oxygen mixture improves prediction of the heat release rates. Spray and combustion predictions were validated with experiments on a single-cylinder diesel engine with common rail fuel injection, charge boosting, and EGR.					ASME Internal Combustion Engine Fall Technical ConferenceASME Internal Combustion Engine Fall Technical Conference	OCT 09-12, 2016OCT 09-12, 2016	ASME, Internal Combust Engine DivASME, Internal Combust Engine Div	Greenville, SCGreenville, SC	0	0	0	0	0	0					978-0-7918-5050-3	WOS:000392464100075		
B	Xu, Shuonan; Wang, Zhe; Prucka, Robert; Filipi, Zoran; Prucka, Michael; Dourra, Hussein			ASME					PHYSICAL MODEL FOR REAL-TIME SIMULTANEOUS ESTIMATION OF INTAKE MASS AND CYLINDER PRESSURE IN AN SI ENGINE								PROCEEDINGS OF THE ASME INTERNAL COMBUSTION ENGINE FALL TECHNICAL CONFERENCE, 2016										V001T05A007				2016	2016	Stringent emission regulations require spark ignited (SI) engines to operate at stoichiometry to enable the use of a three way catalyst (TWC). Thus, accurate prediction of the intake charge mass flow rate is paramount. Current speed-density air mass-flow prediction techniques require extensive calibration for predicting volumetric efficiency, while mass air flow (MAF) meter based approaches suffer from a loss of accuracy during transients. This work aims to provide an alternative, i.e. a Model based air charge estimation algorithm that can reduce calibration effort and provide a universal solution across engine platforms. An additional objective is to minimize the number of required sensors and associated cost. The foundation is established with a 0-D physics-based air charge model, where air flow through intake and exhaust valves is modeled on a crank-angle basis, without the need to measure in-cylinder pressure. The proposed algorithm solves differential equations for cylinder pressure and mass flow rate in/out of the cylinder to simultaneously obtain instantaneous pressure and mass-flow estimations, hence eliminating the need to install cylinder pressure transducers. An additional benefit is the robustness of the new model, due to its ability to self-compensate for an error in the intake runner pressure or initial estimation of the cylinder pressure. The model has been validated with GT-Power simulations and steady-state engine tests with multiple actuator sweeps. Transient tests and real-time implementations were performed as well.					ASME Internal Combustion Engine Fall Technical ConferenceASME Internal Combustion Engine Fall Technical Conference	OCT 09-12, 2016OCT 09-12, 2016	ASME, Internal Combust Engine DivASME, Internal Combust Engine Div	Greenville, SCGreenville, SC	0	0	0	0	0	0					978-0-7918-5050-3	WOS:000392464100058		
