PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Sears, Michael W.; Angilletta, Michael J., Jr.								Costs and Benefits of Thermoregulation Revisited: Both the Heterogeneity and Spatial Structure of Temperature Drive Energetic Costs								AMERICAN NATURALIST				185	4			E94	E102					APR 2015	2015	In recent years, ecologists have stepped up to address the challenges imposed by rapidly changing climates. Some researchers have developed niche-based methods to predict how species will shift their ranges. Such methods have evolved rapidly, resulting in models that incorporate physiological and behavioral mechanisms. Despite their sophistication, these models fail to account for environmental heterogeneity at the scale of an organism. We used an individual-based model to quantify the effects of operative environmental temperatures, as well as their heterogeneity and spatial structure, on the thermoregulation, movement, and energetics of ectotherms. Our simulations showed that the heterogeneity and spatial structure of a thermal landscape are as important as its mean temperature. In fact, temperature and heterogeneity interact to determine organismal performance. Consequently, the popular index of environmental quality (de), which ignores variance and spatial structure, is inherently flawed as a descriptor of the thermal quality of an environment. Future efforts to model species' distributions should link thermoregulation and activity to environmental heterogeneity at fine scales.									31	0	0	30	0	31			0003-0147	1537-5323		WOS:000351859700003	25811092	
J	Xiao, Zuobing; Wu, Minling; Niu, Yunwei; Chen, Feng; Zhang, Xiaoming; Zhu, Jiancai; Song, Shiqing; Zhu, Guangyong								Contribution of chicken base addition to aroma characteristics of Maillard reaction products based on gas chromatography-mass spectrometry, electronic nose, and statistical analysis								FOOD SCIENCE AND BIOTECHNOLOGY				24	2			411	419		10.1007/s10068-015-0054-7			APR 2015	2015	Maillard reaction products containing 0-86.67% (w/w) enzymatically hydrolyzed chicken breast (chicken base) were analyzed. Descriptive sensory analysis was conducted and the 5 sensory attributes of meaty, caramel, umami, continuity, and off-flavor were used for evaluation. A sample group containing 65.00% chicken base had high scores for meaty note. A sample group containing 86.67% had a high score for caramel note. The electronic nose was used for measurement of flavor quality changes based on a metal oxide sensor (MOS) array. GC-MS was used for identification of volatile compounds. Heterocyclic sulfur and nitrogen oxygen compounds (especially 2-methyl-3-furanthiol, 2-methyl-furan, 2-pentyl-furan, 2-acetyl-furan, bis (2-methyl-3-furyl) disulfide, furfural, 2-acetyl-pyrrole, 1-methyl-pyrrole, thiazole, and 4-methyl-thiazole) were responsible for meaty and caramel attributes. Statistical analysis was used to interpret the distribution of samples and correlations among variations.									0	1	0	0	0	1			1226-7708	2092-6456		WOS:000351862100004		
J	Simmers, Phillip; Gishto, Arsela; Vyavahare, Narendra; Kothapalli, Chandrasekhar R.								Nitric Oxide Stimulates Matrix Synthesis and Deposition by Adult Human Aortic Smooth Muscle Cells Within Three-Dimensional Cocultures								TISSUE ENGINEERING PART A				21	7-8			1455	1470		10.1089/ten.tea.2014.0363			APR 1 2015	2015	Vascular diseases are characterized by the over-proliferation and migration of aortic smooth muscle cells (SMCs), and degradation of extracellular matrix (ECM) within the vessel wall, leading to compromise in cell-cell and cell-matrix signaling pathways. Tissue engineering approaches to regulate SMC over-proliferation and enhance healthy ECM synthesis showed promise, but resulted in low crosslinking efficiency. Here, we report the benefits of exogenous nitric oxide (NO) cues, delivered from S-Nitrosoglutathione (GSNO), to cell proliferation and matrix deposition by adult human aortic SMCs (HA-SMCs) within three-dimensional (3D) biomimetic cocultures. A coculture platform with two adjacent, permeable 3D culture chambers was developed to enable paracrine signaling between vascular cells. HA-SMCs were cultured in these chambers within collagen hydrogels, either alone or in the presence of human aortic endothelial cells (HA-ECs) cocultures, and exogenously supplemented with varying GSNO dosages (0-100 nM) for 21 days. Results showed that EC cocultures stimulated SMC proliferation within GSNO-free cultures. With increasing GSNO concentration, HA-SMC proliferation decreased in the presence or absence of EC cocultures, while HA-EC proliferation increased. GSNO (100 nM) significantly enhanced the protein amounts synthesized by HA-SMCs, in the presence or absence of EC cocultures, while lower dosages (1-10 nM) offered marginal benefits. Multi-fold increases in the synthesis and deposition of elastin, glycosaminoglycans, hyaluronic acid, and lysyl oxidase crosslinking enzyme (LOX) were noted at higher GSNO dosages, and coculturing with ECs significantly furthered these trends. Similar increases in TIMP-1 and MMP-9 levels were noted within cocultures with increasing GSNO dosages. Such increases in matrix synthesis correlated with NO-stimulated increases in endothelial nitric oxide synthase (eNOS) and inducible nitric oxide synthase (iNOS) expression within EC and SMC cultures, respectively. Results attest to the benefits of delivering NO cues to suppress SMC proliferation and promote robust ECM synthesis and deposition by adult human SMCs, with significant applications in tissue engineering, biomaterial scaffold development, and drug delivery.									1	0	0	1	0	1			1937-3341	1937-335X		WOS:000352613600025	25597545	
J	Leivas, Fernando W. T.; Moura, Daniel P.; Caterino, Michael S.				LEIVAS, FERNANDO/H-9979-2015				Brazilian Histerini (Coleoptera, Histeridae, Histerinae): a new species, key to the genera, and checklist of species								ZOOTAXA				3941	3			437	444					APR 1 2015	2015	A new species of the Hister coenosus group from southern Brazil is described. Hister lucia sp. nov. is the largest Hister sp. in the New World, and is also distinguished by its dorsally and laterally concave mandibles. The three genera of Histerini recorded from Brazil are keyed, and a checklist of species of the tribe recorded from Brazil is presented. In total, seventeen described species of Histerini are recorded from Brazil, including fifteen of Hister Linnaeus, one of Atholus C. Thomson, and one of Margarinotus Marseul.									0	0	0	0	0	0			1175-5326	1175-5334		WOS:000352102400010	25947523	
J	Glenn, Katie; Smith, Kerry S.								Allosteric Regulation of Lactobacillus plantarum Xylulose 5-Phosphate/Fructose 6-Phosphate Phosphoketolase (Xfp)								JOURNAL OF BACTERIOLOGY				197	7			1157	1163		10.1128/JB.02380-14			APR 2015	2015	Xylulose 5-phosphate/fructose 6-phosphate phosphoketolase (Xfp), which catalyzes the conversion of xylulose 5-phosphate (X5P) or fructose 6-phosphate (F6P) to acetyl phosphate, plays a key role in carbohydrate metabolism in a number of bacteria. Recently, we demonstrated that the fungal Cryptococcus neoformans Xfp2 exhibits both substrate cooperativity for all substrates (X5P, F6P, and Pi) and allosteric regulation in the forms of inhibition by phosphoenolpyruvate (PEP), oxaloacetic acid (OAA), and ATP and activation by AMP (K. Glenn, C. Ingram-Smith, and K. S. Smith. Eukaryot Cell 13:657-663, 2014). Allosteric regulation has not been reported previously for the characterized bacterial Xfps. Here, we report the discovery of substrate cooperativity and allosteric regulation among bacterial Xfps, specifically the Lactobacillus plantarum Xfp. L. plantarum Xfp is an allosteric enzyme inhibited by PEP, OAA, and glyoxylate but unaffected by the presence of ATP or AMP. Glyoxylate is an additional inhibitor to those previously reported for C. neoformans Xfp2. As with C. neoformans Xfp2, PEP and OAA share the same or possess overlapping sites on L. plantarum Xfp. Glyoxylate, which had the lowest half-maximal inhibitory concentration of the three inhibitors, binds at a separate site. This study demonstrates that substrate cooperativity and allosteric regulation may be common properties among bacterial and eukaryotic Xfp enzymes, yet important differences exist between the enzymes in these two domains.IMPORTANCEXylulose 5-phosphate/fructose 6-phosphate phosphoketolase (Xfp) plays a key role in carbohydrate metabolism in a number of bacteria. Although we recently demonstrated that the fungal Cryptococcus Xfp is subject to substrate cooperativity and allosteric regulation, neither phenomenon has been reported for a bacterial Xfp. Here, we report that the Lactobacillus plantarum Xfp displays substrate cooperativity and is allosterically inhibited by phosphoenolpyruvate and oxaloacetate, as is the case for Cryptococcus Xfp. The bacterial enzyme is unaffected by the presence of AMP or ATP, which act as a potent activator and inhibitor of the fungal Xfp, respectively. Our results demonstrate that substrate cooperativity and allosteric regulation may be common properties among bacterial and eukaryotic Xfps, yet important differences exist between the enzymes in these two domains.									2	0	0	2	0	2			0021-9193	1098-5530		WOS:000350767900002	25605308	
J	Krimmel, Billy A.; Wheeler, Alfred G., Jr.								Host-plant stickiness disrupts novel ant-mealybug association								ARTHROPOD-PLANT INTERACTIONS				9	2			187	195		10.1007/s11829-015-9360-5			APR 2015	2015	Ants commonly engage in facultative mutualisms with honeydew-excreting homopterans such as mealybugs and other scale insects. Attendant ants obtain a high-energy carbohydrate of predictable availability, while the homopteran trophobiont gains protection from natural enemies and potential benefits of sanitation (honeydew removal), maintenance of host-plant quality, and transport. In a California, USA, arboretum, we observed large numbers of dead and dying Argentine ants (Linepithema humile) that had become entrapped on viscid flower buds and flowers of South African species of Erica as they attempted to tend a South African mealybug (Delottococcus confusus). Mealybugs on viscid ericas were found on clusters of small buds before they had become sticky (and later in other areas that minimized exposure to stickiness). As buds developed, they became viscid, enclosing mealybugs within sticky flower parts and precluding further attendance by ants. Ants, however, were able to tend mealybugs without disruption on nonsticky ericas. Counts (n = 118) of haphazardly chosen stems of sticky ericas showed that significantly more dead ants were present on mealybug-infested stems. We suggest that evolutionary histories help explain the disparate outcomes for ants and mealybugs on sticky ericas. The Argentine ant lacks an evolutionary history with sticky ericas, whereas the native South African mealybug presumably shares an evolutionary relationship with species of Erica in South Africa's Cape Floristic Region. We propose that the mealybug's behavior and waxy coating are adaptations for circumventing plant stickiness. Our observations might represent the first documentation of plant stickiness disrupting an ant-homopteran association.									1	0	0	1	0	1			1872-8855	1872-8847		WOS:000351514300008		
J	Velayudhan, B. T.; Huderson, B. P.; Ellis, S. E.; Parsons, C. L.; Hovey, R. C.; Rowson, A. R.; Akers, R. M.								Ovariectomy in young prepubertal dairy heifers causes complete suppression of mammary progesterone receptors								DOMESTIC ANIMAL ENDOCRINOLOGY				51				8	18		10.1016/j.domaniend.2014.10.002			APR 2015	2015	Mammary growth and development depends on ovarian steroids and particularly interaction of estrogen and progesterone with their intracellular receptors. The objectives of this study were to determine the effect of ovariectomy on the expression of protein and messenger RNA for estrogen receptor-alpha (ESR1) and progesterone receptor (PGR) and their relation to mammary ductal development and cell proliferation. Prepubertal Holstein heifers 2, 3, or 4 mo of age were randomly assigned to one of 2 treatments, ovariectomized (OVX; n = 8) or sham operated (INT; n = 12). Mammary parenchymal (PAR) tissue samples were harvested 30 d after surgery. Localization and quantitation of ESR1 and PGR in PAR were determined by immunohistochemistry and quantitative multispectral imaging. Relative messenger RNA expression of ESR1 and PGR in PAR was measured by quantitative real time polymerase chain reaction. We observed the complete absence of PGR-positive epithelial cell nuclei and reduced PGR transcript abundance in mammary parenchyma of OVX heifers. The percent of epithelial cells expressing ESR1 did not differ by treatment but was decreased with age. However, average intensity of ESR1 expression per cell Was reduced in OVX heifers. The abundance of Ki67 labeled epithelial cells, and stromal cells was' reduced after ovariectomy. These data suggest that reduced mammary development after ovariectomy may be mediated by loss of PGR expression and reduced ESR1 expression in positive cells. A presumptive relationship with ovarian-derived circulating estradiol remains unresolved, but data suggest other ovarian-derived agents may play a role. Use of specific antagonists to manipulate expression or action of PGR and ESR1 receptors should provide direct evidence for roles of these receptors in prepubertal bovine mammary development. (C) 2015 Elsevier Inc. All rights reserved.									4	0	0	4	0	4			0739-7240	1879-0054		WOS:000351480700002	25460067	
J	Kneip, Alois; Simar, Leopold; Wilson, Paul W.								WHEN BIAS KILLS THE VARIANCE: CENTRAL LIMIT THEOREMS FOR DEA AND FDH EFFICIENCY SCORES								ECONOMETRIC THEORY				31	2			394	422		10.1017/S0266466614000413			APR 2015	2015	Data envelopment analysis (DEA) and free disposal hull (FDH) estimators are widely used to estimate efficiencies of production units. In applications, both efficiency scores for individual units as well as average efficiency scores are typically reported. While several bootstrap methods have been developed for making inference about the efficiencies of individual units, until now no methods have existed for making inference about mean efficiency levels. This paper shows that standard central limit theorems do not apply in the case of means of DEA or FDH efficiency scores due to the bias of the individual scores, which is of larger order than either the variance or covariances among individual scores. The main difficulty comes from the fact that such statistics depend on efficiency estimators evaluated at random points. Here, new central limit theorems are developed for means of DEA and FDH scores, and their efficacy for inference about mean efficiency levels is examined via Monte Carlo experiments.									3	0	0	0	0	3			0266-4666	1469-4360		WOS:000351296500009		
J	Pandey, A.; Medlock, J.								The introduction of dengue vaccine may temporarily cause large spikes in prevalence								EPIDEMIOLOGY AND INFECTION				143	6			1276	1286		10.1017/S0950268814001939			APR 2015	2015	A dengue vaccine is expected to be available within a few years. Once vaccine is available, policy-makers will need to develop suitable policies to allocate the vaccine. Mathematical models of dengue transmission predict complex temporal patterns in prevalence, driven by seasonal oscillations in mosquito abundance. In particular, vaccine introduction may induce a transient period immediately after vaccine introduction where prevalence can spike higher than in the pre-vaccination period. These spikes in prevalence could lead to doubts about the vaccination programme among the public and even among decision-makers, possibly impeding the vaccination programme. Using simple dengue transmission models, we found that large transient spikes in prevalence are robust phenomena that occur when vaccine coverage and vaccine efficacy are not either both very high or both very low. Despite the presence of transient spikes in prevalence, the models predict that vaccination does always reduce the total number of infections in the 15 years after vaccine introduction. We conclude that policy-makers should prepare for spikes in prevalence after vaccine introduction to mitigate the burden of these spikes and to accurately measure the effectiveness of the vaccine programme.									3	0	0	3	0	3			0950-2688	1469-4409		WOS:000351415600017	25111156	
J	Chen, Kang; Shen, Haiying								Maximizing P2P File Access Availability in Mobile Ad Hoc Networks though Replication for Efficient File Sharing								IEEE TRANSACTIONS ON COMPUTERS				64	4			1029	1042		10.1109/TC.2014.2308211			APR 2015	2015	File sharing applications in mobile ad hoc networks (MANETs) have attracted more and more attention in recent years. The efficiency of file querying suffers from the distinctive properties of such networks including node mobility and limited communication range and resource. An intuitive method to alleviate this problem is to create file replicas in the network. However, despite the efforts on file replication, no research has focused on the global optimal replica creation with minimum average querying delay. Specifically, current file replication protocols in mobile ad hoc networks have two shortcomings. First, they lack a rule to allocate limited resources to different files in order to minimize the average querying delay. Second, they simply consider storage as available resources for replicas, but neglect the fact that the file holders' frequency of meeting other nodes also plays an important role in determining file availability. Actually, a node that has a higher meeting frequency with others provides higher availability to its files. This becomes even more evident in sparsely distributed MANETs, in which nodes meet disruptively. In this paper, we introduce a new concept of resource for file replication, which considers both node storage and meeting frequency. We theoretically study the influence of resource allocation on the average querying delay and derive a resource allocation rule to minimize the average querying delay. We further propose a distributed file replication protocol to realize the proposed rule. Extensive trace-driven experiments with synthesized traces and real traces show that our protocol can achieve shorter average querying delay at a lower cost than current replication protocols.									1	0	0	0	0	1			0018-9340	1557-9956		WOS:000351458800011		
