PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
B	Renu, Rahul; Peterson, Matthew; Mocko, Gregory; Summers, Joshua			ASME					AUTOMATED NAVIGATION OF METHOD TIME MEASUREMENT TABLES FOR AUTOMOTIVE ASSEMBLY LINE PLANNING								PROCEEDINGS OF THE ASME INTERNATIONAL DESIGN ENGINEERING TECHNICAL CONFERENCES AND COMPUTERS AND INFORMATION IN ENGINEERING CONFERENCE, 2013, VOL 4										V004T05A019				2014	2014	Assembly process sheets are formal documents used extensively within automotive original equipment manufacturers (OEMs) to document and communicate assembly procedure, required tooling, contingency plans, and time study results. These sheets are authored throughout the vehicle life-cycle. Further, various customers use these sheets for training, analyzing the process, and line-balancing. In this research, the primary focus is the time studies analysis that is completed using knowledge contained within the assembly process sheets. In this research, a method and software tool are developed to utilize coupling between part descriptions and process descriptions for assembly time studies. The method is realized through the development of a standardized vocabulary for describing work instructions, a mapping from work instructions to MTM codes, and a tool for extracting relevant part information from CAD models. The approach enables process planners to establish part-process coupling, author work instructions using the controlled vocabulary, to estimate assembly time. A prototype system is developed and tested using examples from an automotive OEM					ASME International Design Engineering Technical Conferences / Computers and Information in Engineering Conference (IDETC/CIE)ASME International Design Engineering Technical Conferences / Computers and Information in Engineering Conference (IDETC/CIE)	AUG 04-07, 2013AUG 04-07, 2013	ASME, Design Engn Div; ASME, Comp & Informat Engn DivASME, Design Engn Div; ASME, Comp & Informat Engn Div	Portland, ORPortland, OR	0	0	0	0	0	0					978-0-7918-5591-1	WOS:000362380700019		
B	Thimmaiah, Somaiah; Phelan, Keith; Summers, Joshua D.			ASME					USER STUDY: INFLUENCE OF NUMBER OF DESIGN ERRORS ON ABILITY TO PREDICT PERFORMANCE WITH AND WITHOUT CONTROLS								PROCEEDINGS OF THE ASME INTERNATIONAL DESIGN ENGINEERING TECHNICAL CONFERENCES AND COMPUTERS AND INFORMATION IN ENGINEERING CONFERENCE, 2013, VOL 4										V004T05A028				2014	2014	Design reviews are typically used for three types of design activities: 1) identifying errors, 2) assessing the impact of the errors, and 3) suggesting solutions for the errors. This experimental study focuses on understanding the second issue as it relates to the number of errors considered, the existence of controls, and the level of domain familiarity of the assessor. A set of design failures and associated controls developed for a completed industry sponsored project is used as the experimental design problem. Non-domain individuals (students from an undergraduate psychology class), domain generalists (first year engineering students), and domain-specialists (graduate mechanical engineering students) are provided a set of failure modes and asked to estimate the likelihood that the system would still successfully achieve the stated objectives. Primary results from the study include the following: the confidence level for all domain population decreased significantly as the number of design errors increased (largest p-value=0.0793) and this decrease in confidence is more significant as the design errors increase. The impact on confidence is less when solutions (controls) are provided to prevent the errors (largest p-value=0.0334), the confidence decreased faster for domain general engineers as compared to domain specialists (p=<0.0001). The domain specialists showed higher confidence in making decisions than domain generals and non-domain generalists as the design errors increase.					ASME International Design Engineering Technical Conferences / Computers and Information in Engineering Conference (IDETC/CIE)ASME International Design Engineering Technical Conferences / Computers and Information in Engineering Conference (IDETC/CIE)	AUG 04-07, 2013AUG 04-07, 2013	ASME, Design Engn Div; ASME, Comp & Informat Engn DivASME, Design Engn Div; ASME, Comp & Informat Engn Div	Portland, ORPortland, OR	0	0	0	0	0	0					978-0-7918-5591-1	WOS:000362380700028		
B	Braha, Dan; Brown, David C.; Chakrabarti, Amaresh; Dong, Andy; Fadel, Georges; Maier, Jonathan R. A.; Seering, Warren; Ullman, David G.; Wood, Kristin			ASME					DTM AT 25: ESSAYS ON THEMES AND FUTURE DIRECTIONS								PROCEEDINGS OF THE ASME INTERNATIONAL DESIGN ENGINEERING TECHNICAL CONFERENCES AND COMPUTERS AND INFORMATION IN ENGINEERING CONFERENCE, 2013, VOL 5										V005T06A018				2014	2014	This paper describes the development and evolution of research themes in the Design Theory and Methodology (DTM) conference. Essays containing reflections on the history of DTM, supported by an analysis of session titles and papers winning the "best paper award", describe the development of the research themes. A second set of essays describes the evolution of several key research themes. Two broad trends in research themes are evident, with a third one emerging. The topics of the papers in the first decade or so reflect an underlying aim to apply artificial intelligence toward developing systems that could 'design'. To do so required understanding how human designers behave, formalizing design processes so that they could be computed, and formalizing representations of design knowledge. The themes in the first DTM conference and the recollections of the DTM founders reflect this underlying aim. The second decade of DTM saw the emergence of product development as an underlying concern and included a growth in a systems view of design. More recently, there appears to be a trend toward design-led innovation, which entails both executing the design process more efficiently and understanding the characteristics of market-leading designs so as to produce engineered products and systems of exceptional levels of quality and customer satisfaction.					ASME International Design Engineering Technical Conferences and Computers and Information in Engineering Conference (IDETC/CIE)ASME International Design Engineering Technical Conferences and Computers and Information in Engineering Conference (IDETC/CIE)	AUG 04-07, 2013AUG 04-07, 2013	ASMEASME	Portland, ORPortland, OR	0	0	0	0	0	0					978-0-7918-5592-8	WOS:000362381000018		
R	Pratt, Scott L								GSE61747: Sperm miRNA from bulls consuming toxic and non-toxic tall fescue seed								Gene Expression Omnibus														2015-07-24	2014	This SuperSeries is composed of the SubSeries listed below.									0	0	0	0	0	0						DRCI:DATA2015231007453785		
R	Pratt, Scott L; Stowe, Heather M								GSE61746: Deep sequencing of microRNA present in ejaculated bull spermatozoa								Gene Expression Omnibus														2015-07-24	2014	The objectives of our study were to identify microRNA (miRNA) present in bovine sperm.									0	0	0	0	0	0						DRCI:DATA2015231007453784		
R	Pratt, Scott L; Stowe, Heather M								GSE61745: Sperm miRNA expression differences between bulls consuming toxic and non-toxic tall fescue seed								Gene Expression Omnibus														2015-07-24	2014	The objectives of our study were to identify microRNA (miRNA) present in bovine sperm and to evaluate the effects of fescue toxicosis on sperm miRNA expression.									0	0	0	0	0	0						DRCI:DATA2015231007453783		
S	Shen, Haiying; Li, Zhuozhao			IEEE					New Bandwidth Sharing and Pricing Policies to Achieve A Win-Win Situation for Cloud Provider and Tenants								2014 PROCEEDINGS IEEE INFOCOM		IEEE INFOCOM						835	843					2014	2014	For predictable application performance or fairness in network sharing in clouds, many bandwidth allocation policies have been proposed. However, with these policies, tenants are not incentivized to use idle bandwidth or prevent link congestion, and may even take advantage of the policies to gain unfair bandwidth allocation. Increasing network utilization while avoiding congestion not only benefits cloud provider but also the tenants by improving application performance. In this paper, we propose a new pricing model that sets different unit prices for reserved bandwidth, the bandwidth on congested links and on uncongested links, and makes the unit price for congested links proportional to their congestion degrees. We use game theory model to analyze tenants' behaviors in our model and the current pricing models, which shows the effectiveness of our model in providing the incentives. With the pricing model, we propose a network sharing policy to achieve both min-guarantee and proportionality, while prevent tenants from earning unfair bandwidth. We further propose methods for each virtual machine to arrange its traffic to maximize its utility. As a result, our solution creates a win-win situation, where tenants strive to increase their benefits in bandwidth sharing, which also concurrently increases the utilities of cloud provider and other tenants. Our simulation and trace-driven experimental results show the effectiveness of our solution in creating the win-win situation.					33rd IEEE Annual Conference on Computer Communications (IEEE INFOCOM)33rd IEEE Annual Conference on Computer Communications (IEEE INFOCOM)	APR 27-MAY 02, 2014APR 27-MAY 02, 2014	IEEEIEEE	Toronto, CANADAToronto, CANADA	5	0	0	0	0	5			0743-166X		978-1-4799-3360-0	WOS:000361544200094		
S	Chen, Liuhua; Shen, Haiying			IEEE					Consolidating Complementary VMs with Spatial/Temporal-awareness in Cloud Datacenters								2014 PROCEEDINGS IEEE INFOCOM		IEEE INFOCOM						1033	1041					2014	2014	In cloud datacenters, effective resource provisioning is needed to maximize energy efficiency and utilization of cloud resources while guaranteeing the Service Level Agreement (SLA) for tenants. Previous resource provisioning strategies either allocate physical resources to virtual machines (VMs) based on static VM resource demands or dynamically handle the variations in VM resource requirements through live VM migrations. However, the former fail to maximize energy efficiency and resource utilization while the latter produce high migration overhead. To handle these problems, we propose an initial VM allocation mechanism that consolidates complementary VMs with spatial/temporal-awareness. Complementary VMs are the VMs whose total demand of each resource dimension (in the spatial space) nearly reaches their host's capacity during VM lifetime period (in the temporal space). Based on our observation of the existence of VM resource utilization patterns, the mechanism predicts the lifetime resource utilization patterns of short-term VMs or periodical resource utilization patterns of long-term VMs. Based on the predicted patterns, it coordinates the requirements of different resources and consolidates complementary VMs in the same physical machine (PM). This mechanism reduces the number of PMs needed to provide VM service hence increases energy efficiency and resource utilization and also reduces the number of VM migrations and SLA violations. Simulation based on two real traces and real-world testbed experiments show that our initial VM allocation mechanism significantly reduces the number of PMs used, SLA violations and VM migrations of the previous resource provisioning strategies.					33rd IEEE Annual Conference on Computer Communications (IEEE INFOCOM)33rd IEEE Annual Conference on Computer Communications (IEEE INFOCOM)	APR 27-MAY 02, 2014APR 27-MAY 02, 2014	IEEEIEEE	Toronto, CANADAToronto, CANADA	0	0	0	0	0	0			0743-166X		978-1-4799-3360-0	WOS:000361544200116		
S	Qiu, Chenxi; Shen, Haiying; Yu, Lei			IEEE					Energy-efficient Cooperative Broadcast in Fading Wireless Networks								2014 PROCEEDINGS IEEE INFOCOM		IEEE INFOCOM						1114	1122					2014	2014	Cooperative broadcast, in which receivers are allowed to combine received packet from different senders to combat transmission errors, has gained increasing attention. Previous studies showed that broadcast optimization solutions are sufficient in non-fading environments but may suffer a low delivery ratio under wireless channel fading. Though previous work analyzed the tradeoff between energy and delay in cooperative broadcast, no works investigated the tradeoff in a fading environment. Thus, in this paper, we study this tradeoff with the consideration of fading. We formulate this problem as a Fading-resistant Delay-constrained Minimum Energy Cooperative Broadcast (FDMECB) problem, and prove that it is NP-complete. We then propose an approximation algorithm for theoretical interests. We further propose a heuristic algorithm that makes approximately optimal local decision to achieve global optimization. Our experimental results show that our algorithms outperform a previous non-fading resistant algorithm.					33rd IEEE Annual Conference on Computer Communications (IEEE INFOCOM)33rd IEEE Annual Conference on Computer Communications (IEEE INFOCOM)	APR 27-MAY 02, 2014APR 27-MAY 02, 2014	IEEEIEEE	Toronto, CANADAToronto, CANADA	3	0	0	0	0	3			0743-166X		978-1-4799-3360-0	WOS:000361544200125		
S	Chen, Liuhua; Shen, Haiying; Sapra, Karan			IEEE					RIAL: Resource Intensity Aware Load Balancing in Clouds								2014 PROCEEDINGS IEEE INFOCOM		IEEE INFOCOM						1294	1302					2014	2014	To provide robust infrastructure as a service (IaaS), clouds currently perform load balancing by migrating virtual machines (VMs) from heavily loaded physical machines (PMs) to lightly loaded PMs. The unique features of clouds pose formidable challenges to achieving effective and efficient load balancing. First, VMs in clouds use different resources (e.g., CPU, bandwidth, memory) to serve a variety of services (e.g., high performance computing, web services, file services), resulting in different overutilized resources in different PMs. Also, the overutilized resources in a PM may vary over time due to the time-varying heterogenous service requests. Second, there is intensive network communication between VMs. However, previous load balancing methods statically assign equal or pre-defined weights to different resources, which leads to degraded performance in terms of speed and cost to achieve load balance. Also, they do not strive to minimize the VM communications between PMs. We propose a Resource Intensity Aware Load balancing method (RIAL). For each PM, RIAL dynamically assigns different weights to different resources according to their usage intensity in the PM, which significantly reduces the time and cost to achieve load balance and avoids future load imbalance. It also tries to keep frequently communicating VMs in the same PM to reduce bandwidth cost, and migrate VMs to PMs with minimum VM performance degradation. Our extensive trace-driven simulation results and real-world experimental results show the superior performance of RIAL compared to other load balancing methods.					33rd IEEE Annual Conference on Computer Communications (IEEE INFOCOM)33rd IEEE Annual Conference on Computer Communications (IEEE INFOCOM)	APR 27-MAY 02, 2014APR 27-MAY 02, 2014	IEEEIEEE	Toronto, CANADAToronto, CANADA	5	0	0	0	0	5			0743-166X		978-1-4799-3360-0	WOS:000361544200145		
