PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Kucukkal, Tugba G.; Yang, Ye; Chapman, Susan C.; Cao, Weiguo; Alexov, Emil				Yang, Ye/C-8397-2011				Computational and Experimental Approaches to Reveal the Effects of Single Nucleotide Polymorphisms with Respect to Disease Diagnostics								INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES				15	6			9670	9717		10.3390/ijms15069670			JUN 2014	2014	DNA mutations are the cause of many human diseases and they are the reason for natural differences among individuals by affecting the structure, function, interactions, and other properties of DNA and expressed proteins. The ability to predict whether a given mutation is disease-causing or harmless is of great importance for the early detection of patients with a high risk of developing a particular disease and would pave the way for personalized medicine and diagnostics. Here we review existing methods and techniques to study and predict the effects of DNA mutations from three different perspectives: in silico, in vitro and in vivo. It is emphasized that the problem is complicated and successful detection of a pathogenic mutation frequently requires a combination of several methods and a knowledge of the biological phenomena associated with the corresponding macromolecules.									13	0	0	8	1	14			1422-0067			WOS:000338639000028	24886813	
J	Schultz, Bradley								Chair's update on PCSA activities and welcome to the student ACerS Bulletin issue								AMERICAN CERAMIC SOCIETY BULLETIN				93	5			25	25					JUN-JUL 2014	2014										0	0	0	0	0	0			0002-7812	1945-2705		WOS:000338183700002		
J	Jung, Eun Young; Park, Choon-Sang; Hong, Tae Eun; Sohn, Sang Ho								Effects of Sc- and Zr-doped MgO layers on electron emission and discharge characteristics of alternating-current plasma display panels (vol 53, 036002, 2014)								JAPANESE JOURNAL OF APPLIED PHYSICS				53	6					069203	10.7567/JJAP.53.069203			JUN 2014	2014										0	0	0	0	0	0			0021-4922	1347-4065		WOS:000338104600069		
J	Tsai, Chen-Chih; Monaenkova, Daria; Beard, Charles E.; Adler, Peter H.; Kornev, Konstantin G.								Paradox of the drinking-straw model of the butterfly proboscis								JOURNAL OF EXPERIMENTAL BIOLOGY				217	12			2130	2138		10.1242/jeb.097998			JUN 2014	2014	Fluid-feeding Lepidoptera use an elongated proboscis, conventionally modeled as a drinking straw, to feed from pools and films of liquid. Using the monarch butterfly, Danaus plexippus (Linnaeus), we show that the inherent structural features of the lepidopteran proboscis contradict the basic assumptions of the drinking-straw model. By experimentally characterizing permeability and flow in the proboscis, we show that tapering of the food canal in the drinking region increases resistance, significantly hindering the flow of fluid. The calculated pressure differential required for a suction pump to support flow along the entire proboscis is greater than 1 atm (similar to 101 kPa) when the butterfly feeds from a pool of liquid. We suggest that behavioral strategies employed by butterflies and moths can resolve this paradoxical pressure anomaly. Butterflies can alter the taper, the interlegular spacing and the terminal opening of the food canal, thereby controlling fluid entry and flow, by splaying the galeal tips apart, sliding the galeae along one another, pulsing hemolymph into each galeal lumen, and pressing the proboscis against a substrate. Thus, although physical construction of the proboscis limits its mechanical capabilities, its functionality can be modified and enhanced by behavioral strategies.									9	0	0	9	0	11			0022-0949	1477-9145		WOS:000338521400018	24920837	
J	Hodgins, Nathaniel C.; Schramm, Harold L., Jr.; Gerard, Patrick D.								Food Consumption and Growth Rates of Juvenile Black Carp Fed Natural and Prepared Feeds								JOURNAL OF FISH AND WILDLIFE MANAGEMENT				5	1			35	45		10.3996/112012-JFWM-101			JUN 2014	2014	The introduced mollusciphagic black carp Mylopharyngodon piceus poses a significant threat to native mollusks in temperate waters throughout the northern hemisphere, but consumption rates necessary to estimate the magnitude of impact on mollusks have not been established. We measured food consumption and growth rates for small (77-245 g) and large (466-1,071 g) triploid black carp held individually under laboratory conditions at 20, 25, and 30 degrees C. Daily consumption rates (g food . g wet weight fish(-1).d(-1).100) of black carp that received prepared feed increased with temperature (small black carp 1.39-1.71; large black carp 1.28-2.10), but temperature-related increases in specific growth rate (100[ln(final weight) - ln(initial weight)]/number of days) only occurred for the large black carp (small black carp -0.02 to 0.19; large black carp 0.16-0.65). Neither daily consumption rates (5.90-6.28) nor specific growth rates (0.05-0.24) differed among temperatures for small black carp fed live snails. The results of these laboratory feeding trials indicate food consumption rates can vary from 289.9 to 349.5 J.g(-1).d(-1) for 150 g black carp receiving prepared feed, from 268.8 to 441.0 J.g(-1).d(-1) for 800 g black carp receiving prepared feed, and from 84.8 to 90.2 J.g(-1).d(-1) for 150 g black carp that feed on snails. Applying estimated daily consumption rates to estimated biomass of native mollusks indicates that a relatively low biomass of black carp could eliminate native snails and substantially reduce recruitment of mussels in time periods as short as 180 d.									1	0	0	1	0	1			1944-687X			WOS:000338436900004		
J	Bowers, Teresa A.; Wetsel, Margaret A.								Utilization of Music Therapy in Palliative and Hospice Care An Integrative Review								JOURNAL OF HOSPICE & PALLIATIVE NURSING				16	4			231	239		10.1097/NJH.0000000000000060			JUN 2014	2014	The purpose of this integrative review was to discuss the utilization and effectiveness of music therapy as an adjunct therapy in symptom management for adult patients in palliative care and/or hospice. This review sought to extend empirical knowledge for the use of music as a therapeutic modality by determining which symptoms are most commonly treated with music interventions and how efficacious treatments are. Guided by the Roy Adaptation Model, music is a positive stimulus to improve coping for patients at end of life. An extensive search using CINAHL and the keywords music therapy, hospice, and symptom management was performed for the period of 2006 to 2013. Inclusion criteria were English language, peer reviewed, adult, and use of music as a therapy for symptom management. Exclusion criteria were articles related to program development/evaluation, pediatrics, mechanical injury symptoms, and nonresearch. Seventeen articles were selected for this review. Anxiety and pain were found to be the most commonly addressed symptoms by music therapy, and the interventions decreased the intensity of these symptoms. Limitations included nonrandom sampling and small sample sizes in 6 studies. Most of these studies were of moderate levels of evidence. Implications for advanced practice nurse practice, education, and research are addressed.									4	0	0	1	0	4			1522-2179	1539-0705		WOS:000338204400006		
J	Zhang, Yuquan; Wu, Xiaojing; Wang, Yijia; Zhu, Siwei; Gao, Bruce Z.; Yuan, X-C								Measurement of the microscopic viscosities of microfluids with a dynamic optical tweezers system								LASER PHYSICS				24	6					065601	10.1088/1054-660X/24/6/065601			JUN 2014	2014	Viscosity coefficients of microfluids-Newtonian and non-Newtonian-were explored through the rotational motion of a particle trapped by optical tweezers in a microflute. Unlike conventional methods based on viscometers, our microfluidic system employs samples of less than 30 mu l to complete a measurement. Viscosity coefficients of ethanol and fetal bovine serum, as typical examples of Newtonian and non-Newtonian fluids, were obtained experimentally, and found to be in excellent agreement with theoretical predictions. Additionally, a practical application to a DNA solution with incremental ethidium bromide content was employed and the results are consistent with clinical data, indicating that our system provides a potentially important complementary tool for use in such biological and medical applications.									0	0	0	0	0	0			1054-660X	1555-6611		WOS:000338337500014	27087769	
J	Ballato, John; Dragic, Peter								Materials Development for Next Generation Optical Fiber								MATERIALS				7	6			4411	4430		10.3390/ma7064411			JUN 2014	2014	Optical fibers, the enablers of the Internet, are being used in an ever more diverse array of applications. Many of the rapidly growing deployments of fibers are in high-power and, particularly, high power-per-unit-bandwidth systems where well-known optical nonlinearities have historically not been especially consequential in limiting overall performance. Today, however, nominally weak effects, most notably stimulated Brillouin scattering (SBS) and stimulated Raman scattering (SRS) are among the principal phenomena restricting continued scaling to higher optical power levels. In order to address these limitations, the optical fiber community has focused dominantly on geometry-related solutions such as large mode area (LMA) designs. Since such scattering, and all other linear and nonlinear optical phenomena including higher order mode instability (HOMI), are fundamentally materials-based in origin, this paper unapologetically advocates material solutions to present and future performance limitations. As such, this paper represents a 'call to arms' for material scientists and engineers to engage in this opportunity to drive the future development of optical fibers that address many of the grand engineering challenges of our day.									14	0	0	0	0	14			1996-1944			WOS:000338517300018		
J	Bonzon, David; Martinez-Duarte, Rodrigo; Renaud, Philippe; Madou, Marc				Renaud, P/A-6994-2011; Madou, Marc/E-5869-2013	Renaud, P/0000-0001-5199-1252; Madou, Marc/0000-0003-4847-3117			Biomimetic Pieris rapae's Nanostructure and Its Use as a Simple Sucrose Sensor								MICROMACHINES				5	2			216	227		10.3390/mi5020216			JUN 2014	2014	Biomimetics often provides efficient ways to create a product incorporating novel properties. Here we present the replication of the Pieris rapae butterfly optical structure. This butterfly has white wings with black spots. The white coloration is produced by light scattering on pterin beads ranging from 100 to 500 nm whereas black spots correspond to areas without pterin beads, thus revealing a highly pigmented layer underneath. In order to mimic the butterfly wing structure, we deposited SU-8 beads produced by electrospraying on a black absorbing layer made of black SU-8. We thereby replicated the optical effect observed on Pieris rapae. Additional experiments showed that the white coloration replication is a structural color. Finally, we further demonstrate that these optical engineered surfaces can be used for sucrose sensing in the range of 1 g/L to 250 g/L.									1	0	0	0	0	1			2072-666X			WOS:000338343700007		
J	Schwindaman, Jeffrey P.; Castle, James W.; Rodgers, John H., Jr.								Biogeochemical Process-Based Design and Performance of a Pilot-Scale Constructed Wetland for Arsenic Removal from Simulated Bangladesh Groundwater								WATER AIR AND SOIL POLLUTION				225	6					2009	10.1007/s11270-014-2009-7			JUN 2014	2014	A pilot-scale constructed wetland treatment system (CWTS) was designed and built to produce bio-geochemical conditions promoting processes targeted for removal of arsenic from simulated Bangladesh ground-water. Two CWTS series were designed to promote coprecipitation and sorption of arsenic with iron oxyhydroxides under oxidizing conditions, and two series were designed to promote precipitation of arsenic sulfide and coprecipitation of arsenic with iron sulfide under reducing conditions. Arsenic removal performance was greater in series with oxidizing conditions than in series with reducing conditions (mean outflow concentrations of 64 and 108 mu g L-1, respectively). Additions of zero-valent iron (ZVI) to oxidizing series and to reducing series enhanced arsenic removal (mean removal efficiencies of 72 and 42%, respectively) compared to unamended series (27 and 20 %, respectively). Arsenic removal performance was significantly greater (alpha=0.05) in the oxidizing series amended with ZVI than in the other series, with removal extents, efficiencies, and rate coefficients ranging from 6 to 79 mu g L-1, 40 to 95 %, and 0.13 to 0.77 day(-1), respectively. Results from this pilot-scale study demonstrate that a CWTS can decrease concentrations of arsenic in arsenic-contaminated water to below the World Health Organization (WHO) drinking water quality guideline of 10 mu g L-1.									0	0	0	0	0	0			0049-6979	1573-2932		WOS:000338334200040		
J	Jiang, Guangyu; He, Jian; Zhu, Tiejun; Fu, Chenguang; Liu, Xiaohua; Hu, Lipeng; Zhao, Xinbing				Fu, Chenguang/J-6939-2014	Fu, Chenguang/0000-0002-9545-3277			High Performance Mg2(Si,Sn) Solid Solutions: a Point Defect Chemistry Approach to Enhancing Thermoelectric Properties								ADVANCED FUNCTIONAL MATERIALS				24	24			3776	3781		10.1002/adfm.201400123			JUN 2014	2014	A point defect chemistry approach to improving thermoelectric (TE) properties is introduced, and its effectiveness in the emerging mid-temperature TE material Mg2(Si,Sn) is demonstrated. The TE properties of Mg2(Si,Sn) are enhanced via the synergistical implementation of three types of point defects, that is, Sb dopants, Mg vacancies, and Mg interstitials in Mg2Si0.4Sn0.6-xSbx with high Sb content (x > 0.1), and it is found that i) Sb doping at low ratios tunes the carrier concentration while it facilitates the formation of Mg vacancies at high doping ratios (x > 0.1). Mg vacancies act as acceptors and phonon scatters; ii) the concentration of Mg vacancies is effectively controlled by the Sb doping ratio; iii) excess Mg facilitates the formation of Mg interstitials that also tunes the carrier concentration; vi) at the optimal Sb-doping ratio near x approximate to 0.10 the lattice thermal conductivity is significantly reduced, and a state-of-the-art figure of merit ZT > 1.1 is attained at 750 K in 2 at% Zn doped Mg2Si0.4Sn0.5Sb0.1 specimen. These results demonstrate the significance of point defects in thermoelectrics, and the promise of point defect chemistry as a new approach in optimizing TE properties.									34	1	0	1	0	34			1616-301X	1616-3028		WOS:000337953200017		
J	Pulakkatu-Thodi, Ishakh; Reisig, Dominic D.; Greene, Jeremy K.; Reay-Jones, Francis P. F.; Toews, Michael D.								Within-Field Spatial Distribution of Stink Bug (Hemiptera: Pentatomidae)-Induced Boll Injury in Commercial Cotton Fields of the Southeastern United States								ENVIRONMENTAL ENTOMOLOGY				43	3			744	752		10.1603/EN13332			JUN 2014	2014	Spatial distribution of boll injury caused by stink bugs to developing cotton (Gossypium hirsutum L.) bolls was studied in five commercial fields (approximate to 22 ha each) in 2011 and 2012 to understand variability in boll injury dynamics within fields. Cotton bolls and stink bugs were sampled weekly from a georeferenced grid of sampling points (one sample per 0.40 ha) in each field, but no samples were taken within 30 m of field edges. The inverse distance weighted interpolation, variogram analysis, and MoranOs I were used to describe spatial variability of boll damage within the fields. Boll injury was found to be spatially associated at distances ranging from approximate to 75 to 275 m with an average distance approximate to 150 m. An exponential variogram model was selected as the best fitting model to describe the spatial association in four of the five fields. MoranOs I indicated that spatial association was significant in three of the five fields. The spread of boll injury from stink bugs was gradual in most fields and always exceeded the treatment threshold during the fourth or fifth week of bloom. Capture of stink bugs using a sweep net was inefficient, strongly suggesting that quantifying boll injury is a better sampling method and predictor of stink bug activity when sampling all but the edges of the field. These data suggest that scouts need to sample boll injury from sample locations separated by at least 150 m to assure independence in the central part of large fields. Second, future researchers who plan to use parametric statistical methods could use a 150-m grid, as opposed to a denser grid that would require greater time and effort.									1	0	0	0	0	1			0046-225X	1938-2936		WOS:000337697500023	24735500	
J	Barczewski, Stephanie								The Epicure's Almanack: Eating and Drinking in Regency London, The Original 1815 Guidebook								HISTORIAN				76	2			402	403		10.1111/hisn.12036_44			SUM 2014	2014										0	0	0	0	0	0			0018-2370	1540-6563		WOS:000337510600047		
