PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Witte, J. C.; Brooks, J. O.; Logan, W. C.; Beeco, R. F.								PHYSICIAN INTERACTIONS WITH AGING PATIENTS CONCERNING DRIVING FITNESS AND PHYSICIAN UNDERSTANDING OF REPORTING OBLIGATIONS AND REQUIREMENTS								GERONTOLOGIST				49				225	225				2	OCT 2009	2009										0	0	0	0	0	0			0016-9013			WOS:000271794100100		
J	Logan, W. C.; Brooks, J. O.; DeArment, A.; Honchar, J.; Green, K.; Walker, I.; Smolentzov, L.								CONTENTS OF NIGHTSTANDS AMONG OLDER RESIDENTS OF SKILLED NURSING FACILITIES								GERONTOLOGIST				49				266	266				2	OCT 2009	2009										0	0	0	0	0	0			0016-9013			WOS:000271794100293		
J	Smolentzov, L.; Brooks, J. O.; Walker, I.; Green, K.; Logan, W. C.; Duckworth, K.; Goller, L.								OLDER AND YOUNGER ADULTS PERCEPTIONS OF "SMART" FURNITURE								GERONTOLOGIST				49				266	266				2	OCT 2009	2009										0	0	0	0	0	0			0016-9013			WOS:000271794100291		
J	Goodenough, R. R.; Brooks, J. O.; Crisler, M.; Logan, W. C.								AGE-RELATED DIFFERENCES IN FUNCTIONAL SCANNING IN A SIMULATED DRIVING ENVIRONMENT								GERONTOLOGIST				49				321	321				2	OCT 2009	2009										0	0	0	0	0	0			0016-9013			WOS:000271794100554		
J	Brooks, J. O.; Logan, W. C.; Cress, E.; Hirth, V.; Beeco, R.; Gomer, J.; Smolentzov, L.								CREATION OF USER-CENTERED REPORTS FOR PATIENTS AND MEDICAL PROFESSIONALS								GERONTOLOGIST				49				403	403				2	OCT 2009	2009										0	0	0	0	0	0			0016-9013			WOS:000271794100958		
J	Luo, Y.; Waite, L.								MISTREATMENT AND PSYCHOLOGICAL WELL-BEING AMONG THE ELDERLY: EXPLORING THE ROLE OF PSYCHOSOCIAL RESOURCES								GERONTOLOGIST				49				492	492					OCT 2009	2009										0	0	0	0	0	0			0016-9013			WOS:000271794200412		
J	Baldwin, Christian M.; Liu, Haibo; McCarty, Lambert B.; Luo, Hong; Toler, Joe E.								'L-93' Creeping Bentgrass Putting Green Responses to Various Winter Light Intensities in the Southern Transition Zone								HORTSCIENCE				44	6			1751	1756					OCT 2009	2009	Seasonal variations in temperature and solar radiation in the warm climatic region of the transition zone increase difficulty of creeping bentgrass [Agrostis stolonifera var. palustris (Huds.)] management throughout the year. The impact of winter shade on bentgrass quality and subsequent residual effects of winter shade in spring and summer months has not been investigated. Therefore, a 2-year field study investigated trinexapacethyl (TE) [4-(cyclopropyl-alpha-hydroxy-methylene)-3,5-dioxy-cyclohexanecarboxylic acid ethyl ester] as a winter management strategy to alleviate winter shade stress and determined the winter shade tolerance of 'L-93' creeping bentgrass under various reduced light environments. Treatments included a full-sunlight control; 58% and 96% morning, afternoon, and full-day shade artificial; and TE (0.02 kg a.i./ha) applied every 2 weeks from December to July. Data collection included daily light measurements (photosynthetic photon flux density), monthly canopy and soil temperatures, visual turfgrass quality (TQ), chlorophyll concentration, clipping yield, total root biomass, and total root nonstructural carbohydrates. Under 96% shade, canopy temperatures were reduced approximate to 57% from December to February, whereas soil temperatures were reduced 39% in February compared with full sunlight. Afternoon shade (58%) maintained acceptable TQ throughout winter for both years. Applying TE every 2 weeks in the winter negatively impacted bentgrass quality; however, TE enhanced spring and summer quality. Morning or afternoon shade minimally impacted parameters measured. Overall, moderate winter shade may not limit 'L-93' creeping bentgrass performance as a putting green in the transition zone. Results suggest winter shade does not contribute to creeping bentgrass summer decline because all shade-treated plots fully recovered from shade damage in spring months.									1	0	0	0	0	1			0018-5345			WOS:000270776300044		
J	Stiglbauer, John B.; Liu, Haibo; McCarty, Lambert B.; Park, Dara M.; Toler, Joe E.; Kirk, Kendal								'Diamond' Zoysiagrass Putting Green Establishment Affected by Sprigging Rates, Nitrogen Sources, and Rates in the Southern Transition Zone								HORTSCIENCE				44	6			1757	1761					OCT 2009	2009	'Diamond' zoysiagrass [Zoysia matrella (L.) Merr.] has a potential to become a new alternative warm-season putting green turfgrass. The main objective of the study was to determine factors affecting establishment speed for 'Diamond' zoysiagrass as a putting green in the southern transition zone of the United States. Two sprigging rates, three nitrogen (N) sources, two N rates, and two mowing heights (2.5 and 3.2 mm) were compared at Clemson University, Clemson, SC. Sprigs of 'Diamond' zoysiagrass were planted at rates of 91 or 182 m(3).ha(-1) in 2007 and repeated in 2008. Urea, ammonium nitrate, and ammonium sulfate were applied at 1.7 or 3.4 g N/m(2)/week from weeks after sprigging (WAS) 3 to 10. Rates were halved from was 11 to 16. The N fertilizers were applied as solutions weekly for 16 weeks. Weekly percent cover, turf color ratings, root and clipping sample, and ball rolling were collected for both years. A significant difference occurred in turf cover between high and low sprig rates. Turf color and cover results show that high rates of fertility associated with high rates of sprigs produced 100% turf cover at was 11 and 13 in both years. At the 2.5-mm mowing height, ball rolling reached 258 cm in August and was significantly faster than the 3.2-mm mowing height. Results show 'Diamond' zoysiagrass can be established within the same growing season to meet a playable putting green quality, but the establishment speed may vary depending on summer monthly temperature fluctuations.									7	0	0	7	0	7			0018-5345			WOS:000270776300045		
J	Muth, Eric R.								The Challenge of Uncoupled Motion: Duration of Cognitive and Physiological Aftereffects								HUMAN FACTORS				51	5			752	761		10.1177/0018720809353320			OCT 2009	2009	Objective: This study aimed to document the cognitive aftereffects of exposure to uncoupled motion and the time course of recovery from these aftereffects. Background: Uncoupled motion refers to a situation in which an individual is simultaneously exposed to two asynchronous motions, either real or virtual. These environments are a challenge for designers because technology that is supposed to increase the user's task performance may actually lead to decreased task performance. Method: In the study, 11 male participants, (median age = 32 years) with prior flight experience (median = 600 hr) were exposed to an uncoupled motion environment consisting of a flight simulator on a vertically oscillating platform. Participants completed a cognitive test battery, a balance test, and a dynamic visual acuity test preexposure, immediately postexposure, and 2, 4, 6, 8, and 24 hr postexposure. Results: The uncoupled motion scenario led to significant cognitive aftereffects that cannot be solely attributed to motion sickness. These aftereffects lasted between 2 and 4 hr postexposure. The scenario generated some physiological aftereffects that lasted between 1 and 2 hr postexposure. However, it is likely that these aftereffects can be attributed to motion sickness. Conclusion: Uncoupled motion can cause unappreciated effects, such as degraded cognitive performance. Application: System designs that create uncoupled motion need to be evaluated for the potential to generate operator impairment, and designs should be modified to minimize this potential wherever possible. When redesign is not possible, system-use guidelines should be developed to minimize impairment. The current results suggest operators avoid performing cognitively demanding tasks for at least 2 hr postexposure.									7	0	0	4	0	7			0018-7208			WOS:000273965900011	20196299	
J	Hutchenson, Dwight K.; Noneaker, Daniel L.								New Closed-Form Bounds on the Performance of Coding in Correlated Rayleigh Fading								IEEE TRANSACTIONS ON COMMUNICATIONS				57	10			2923	2931		10.1109/TCOMM.2009.10.080217			OCT 2009	2009	New, simple bounds are presented for the probability of error in a binary hypothesis test for communications using diversity signaling in correlated Rayleigh fading. The bounds are developed in the context of pairwise error-event probabilities in decoding an error-correction code. A long-standing conjecture regarding the form of worst-case error events in exponentially correlated Rayleigh fading is also proven. The utility of the results is illustrated by their application to transfer-function bounds on the probability of bit error for a system using a convolutional code. The closed-form transfer-function bounds are shown to be tighter than previously developed transfer-function bounds for communications in exponentially correlated Rayleigh fading.									1	0	0	0	0	1			0090-6778			WOS:000270908700019		
J	Grigg, Sarah J.; Garrett, Sandra K.; Miller, Matthew K.								HELPING A HOSPITAL SHINE								INDUSTRIAL ENGINEER				41	10			24	29					OCT 2009	2009										2	0	0	0	0	2			1542-894X			WOS:000208009700016		
