PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Chong, Juang-Horng; Oetting, Ronald D.								Intraguild predation and interference by the mealybug predator Cryptolalemus montrouzieri on the parasitoid Leptomastix dactylopii								BIOCONTROL SCIENCE AND TECHNOLOGY				17	9-10			933	944		10.1080/09583150701596305			2007	2007	The compatibility of the encyrtid parasitoid Leptomastix dactylopii with the coccinellid beetle Cryptolaemus montrouzieri against the citrus mealybug, Planococcus citri, is determined by the extent of intraguild predation and interference by the predator. We tested the preference of the adults and fourth-instar larvae of C. montrouzieri for healthy mealybugs and parasitized mealybugs harboring 1-, 4-, 7- and 14-day-old parasitoid larvae. The experiments were conducted in no-choice (only unparasitized mealybugs or parasitized mealybugs of one parasitoid age were offered at one time) and choice (unparasitized and parasitized mealybugs of a specific age were offered simultaneously) tests. Both the adults and larvae of C. montrouzieri fed on unparasitized and parasitized mealybugs but strongly discriminated against the hardened mummies (14 days old). We also investigated the influence of the presence of C. montrouzieri to the foraging effectiveness of L. dactylopii. The level of parasitism by L. dactylopii was reduced from about 13 to 6% when the number of the C. montrouzieri was increased from zero to four. We recommended that the releases of C. montrouzieri should be conducted 14 days after the releases of L. dactylopii to reduce intraguild predation on the parasitized mealybugs and to avoid interference with the foraging parasitoids.									12	0	0	12	1	13			0958-3157			WOS:000252250700003		
J	Campbell, J. W.; Hanula, J. L.; Waldrop, T. A.								Effects of prescribed fire and fire surrogates on floral visiting insects of the blue ridge province in North Carolina								BIOLOGICAL CONSERVATION				134	3			393	404		10.1016/j.biocon.2006.08.029			JAN 2007	2007	Pollination by insects in forests is an extremely important process that should be conserved. Not only do pollinating insects help to maintain a diversity of plants within forests, but they also aid in pollinating crops found near forested land. Currently, the effects of various forest management practices on floral visiting insect abundance or diversity is unknown, so we investigated how prescribed burning, mechanical shrub control, and combination of the two affected abundance of floral visiting insects. We caught 7921 floral visitors from four orders and 21 families. Hymenoptera was the most abundant and diverse order, with Halictidae being the most abundant family A total of 45 species of Hymenoptera representing six families were captured. We caught seven families and 35 species of Lepidoptera, six families and 33 species of Coleoptera, and two families and 13 species of Diptera. Most floral visitors were captured in the mechanical shrub control plus prescribed burn treatments, while lower numbers were caught on the mechanical shrub control only, prescribed burn only and control treatments. Overall species richness was also higher on mechanical plus burn treatments. Total pollinator abundance and the abundance of most orders and families was correlated with decreased tree basal area and increased percent herbaceous plant cover. Our study shows that floral visitors increased in abundance and species richness most from forest disturbance that reduced the density of overstory trees and increased the amount of herbaceous plant growth. (c) 2006 Elsevier Ltd. All rights reserved.									45	0	0	44	0	47			0006-3207			WOS:000244385100011		
J	Floyd, Colette; Gray, Sandra; Riggs, Laura; Gibbons, John								A comparison of two sustained FSH release implants.								BIOLOGY OF REPRODUCTION						SI		130	130					2007	2007						40th Annual Meeting of the Society-for-the-Study-of-Reproduction40th Annual Meeting of the Society-for-the-Study-of-Reproduction	JUL 21-25, 2007JUL 21-25, 2007	Soc Study ReprodSoc Study Reprod	San Antonio, TXSan Antonio, TX	0	0	0	0	0	0			0006-3363			WOS:000248002500276		
J	Krause, Morgan; Gray, Sandra; Gibbons, John								Endocrine dynamics surrounding dominant follicle selection in cattle.								BIOLOGY OF REPRODUCTION						SI		176	177					2007	2007						40th Annual Meeting of the Society-for-the-Study-of-Reproduction40th Annual Meeting of the Society-for-the-Study-of-Reproduction	JUL 21-25, 2007JUL 21-25, 2007	Soc Study ReprodSoc Study Reprod	San Antonio, TXSan Antonio, TX	0	0	0	0	0	0			0006-3363			WOS:000248002500452		
J	Curry, Erin; Pratt, Scott; Lapin, Daniel; Gibbons, John								High-throughput genetic characterization of bovine in vivo produced embryos.								BIOLOGY OF REPRODUCTION						SI		187	187					2007	2007						40th Annual Meeting of the Society-for-the-Study-of-Reproduction40th Annual Meeting of the Society-for-the-Study-of-Reproduction	JUL 21-25, 2007JUL 21-25, 2007	Soc Study ReprodSoc Study Reprod	San Antonio, TXSan Antonio, TX	0	0	0	0	0	0			0006-3363			WOS:000248002500489		
J	Mercuri, Jeremy J.; Lovekamp, Joshua J.; Simionescu, Dan T.; Vyavahare, Narendra R.								Glycosaminoglycan-targeted fixation for improved bioprosthetic heart valve stabilization								BIOMATERIALS				28	3			496	503		10.1016/j.biomaterials.2006.09.005			JAN 2007	2007	Numerous crosslinking chemistries and methodologies have been investigated as alternative fixatives to glutaraldehyde (GLUT) for the stabilization of bioprosthetic heart valves (BHVs). Particular attention has been paid to valve leaflet collagen and elastin stability following fixation. However, the stability of glycosaminoglycans (GAGs), the primary component of the spongiosa layer of the BHV, has been largely overlooked despite recent evidence provided by our group illustrating their structural and functional importance. In the present study we investigate the ability of two different crosslinking chemistries: sodium metaperiodate (NaIO4) followed by GLUT (PG) and 1-Ethyl-3-(3 dimethylaminopropyl) carbodiimide/N-hydroxysuccinimide (EDC/NHS) followed by GLUT (ENG) to stabilize GAGs within BHV leaflets and compare resulting leaflet characteristics with that of GLUT-treated tissue. Incubation of fixed leaflets in GAG-degrading enzymes illustrated in vitro resistance of GAGs towards degradation in PG and ENG treated tissue while GLUT fixation alone was not effective in preventing GAG loss from BHV leaflets. Following subdermal implantation, significant amounts of GAGs were retained in leaflets in the ENG group in comparison to GLUT-treated tissue, although GAG loss was evident in all groups. Utilizing GAG-targeted fixation did not alter calcification potential of the leaflets while collagen stability was maintained at levels similar to that observed in conventional GLUT-treated tissue. (c) 2006 Published by Elsevier Ltd.									16	0	0	9	0	16			0142-9612			WOS:000242960900014	17030363	
J	Yao, H.; Gu, W. Y.								Convection and diffusion in charged hydrated soft tissues: a mixture theory approach								BIOMECHANICS AND MODELING IN MECHANOBIOLOGY				6	1-2			63	72		10.1007/s10237-006-0040-3			JAN 2007	2007	The extracellular matrix of cartilage is a charged porous fibrous material. Transport phenomena in such a medium are very complex. In this study, solute diffusive flux and convective flux in porous fibrous media were investigated using a continuum mixture theory approach. The intrinsic diffusion coefficient of solute in the mixture was defined and its relation to drag coefficients was presented. The effect of mechanical loading on solute diffusion in cartilage under unconfined compression with a frictionless boundary condition was analyzed numerically using the model developed. Both strain-dependent hydraulic permeability and diffusivity were considered. Analyses and results show that (1) In porous media, the convective velocity for each solute phase is different. (2) The solute convection in tissue is governed by the relative convective velocity (i.e., relative to solid velocity). (3) Under the assumption that all the frictional interactions among solutes are negligible, the relative convective velocity for alpha-solute phase is equal to the relative solvent velocity multiplied by its convective coefficient (H-alpha) which is also known as the hindrance factor in the literature. The relationship between the convective coefficient and the relative diffusivity of solute is presented. (4) Solute concentration profile within the cartilage sample depends on the phase of dynamic compression.									17	1	0	11	0	17			1617-7959			WOS:000243873500008	16767452	
J	Newby, Meredith I.; Lin, Sijie; Ke, Pu-Chun				Ke, Pu Chun/A-9378-2008; Lin, Sijie/E-7719-2011; Ke, Pu Chun /K-2805-2013	Lin, Sijie/0000-0002-6970-8221; Ke, Pu Chun /0000-0001-9825-3302			Physical characterization of fullerenes and their solvating agents in aqueous solution								BIOPHYSICAL JOURNAL								335A	335A				S	JAN 2007	2007						51st Annual Meeting of the Biophysical-Society51st Annual Meeting of the Biophysical-Society	MAR 03-07, 2007MAR 03-07, 2007	Biophys SocBiophys Soc	Baltimore, MDBaltimore, MD	0	0	0	0	0	0			0006-3495			WOS:000243972402118		
J	Kundrotas, Petras; Alexov, Emil								Predicting protein-protein interactions using non-gapped interacting residue segments								BIOPHYSICAL JOURNAL								367A	368A				S	JAN 2007	2007						51st Annual Meeting of the Biophysical-Society51st Annual Meeting of the Biophysical-Society	MAR 03-07, 2007MAR 03-07, 2007	Biophys SocBiophys Soc	Baltimore, MDBaltimore, MD	1	0	0	1	0	1			0006-3495			WOS:000243972402266		
J	Yen, Hong-Wei; Brune, David E.				Astals-Garcia, Sergi/H-2591-2016	Astals-Garcia, Sergi/0000-0003-4749-0919			Anaerobic co-digestion of algal sludge and waste paper to produce methane								BIORESOURCE TECHNOLOGY				98	1			130	134		10.1016/j.biortech.2005.11.010			JAN 2007	2007	The unbalanced nutrients of algal sludge (low CN ratio) were regarded as an important limitation factor to anaerobic digestion process. Adding high carbon content of waste paper in algal sludge feedstock to have a balanced C/N ratio was undertaken in this study. The results showed adding 50% (based on volatile solid) of waste paper in algal sludge feedstock increased the methane production rate to 1170 +/- 75 ml/l day, as compared to 573 +/- 28 ml/l day of algal sludge digestion alone, both operated at 4 g VS/l day, 35 degrees C and 10 days HRT. The maximum methane production rate of 1607 +/- 17 ml/l day was observed at a combined 5 g VS/l day loading rate with 60% (VS based) of paper adding in algal sludge feedstock. Results suggested an optimum C/N ratio for co-digestion of algal sludge and waste paper was in the range of 20-25/l. (c) 2005 Elsevier Ltd. All rights reserved.									271	20	0	156	0	290			0960-8524			WOS:000241443700018	16386894	
