PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Liang, Haiying; Fang, Eric G.; Tomkins, Jeffrey P.; Luo, Meizhong; Kudrna, David; Kim, Hye Ran; Arumuganathan, K.; Zhao, Shaying; Leebens-Mack, James; Schlarbaum, Scott E.; Banks, Jo Ann; dePamphilis, Claude W.; Mandoli, Dina F.; Wing, Rod A.; Carlson, John E.				dePamphilis, Claude/P-6652-2016				Development of a BAC library for yellow-poplar (Liriodendron tulipifera) and the identification of genes associated with flower development and lignin biosynthesis								TREE GENETICS & GENOMES				3	3			215	225		10.1007/s11295-006-0057-x			JUL 2007	2007	Liriodendron tulipifera L., a member of the Magnoliaceae, occupies an important phylogenetic position as a basal angiosperm that has retained numerous putatively ancestral morphological characters, and thus has often been used in studies of the evolution of flowering plants and of specific gene families. However, genomic resources for these early branching angiosperm lineages are very limited. In this study, we describe the construction of a large-insert bacterial artificial chromosome (BAC) library from L. tulipifera. Flow cytometry estimates that this nuclear genome is approximately 1,802 Mbp per haploid genome (+/- 16 SD). The BAC library contains 73,728 clones, a 4.8-fold genome coverage, with an average insert size of 117 kb, a chloroplast DNA content of 0.2%, and little to no bacterial sequences nor empty vector content clones. As a test of the utility of this BAC library, we screened the library with six single/low-copy genic probes. We obtained at least two positive clones for each gene and confirmed the clones by DNA sequencing. A total of 182 paired end sequences were obtained from 96 of the BAC clones. Using BLAST searches, we found that 25% of the BAC end sequences were similar to DNA sequences in GenBank. Of these, 68% shared sequence with transposable elements and 25% with genes from other taxa. This result closely reflected the,content of random sequences obtained from a small insert genomic library for L. tulipifera, indicating that the BAC library construction process was not biased. The first genomic DNA sequences for Liriodendron genes are also reported. All the Liriodendron genomic sequences described in this paper have been deposited in the GenBank data library. The end sequences from shotgun genomic clones and BAC clones are under accession DU169330DU169684. Partial sequences of Gigantea, Frigida, LEAFY, cinnamyl alcohol dehydrogenase, 4-coumarate:CoA ligase, and phenylalanine ammonia-lyase genes are under accession DQ223429-DQ223434.									16	1	0	14	0	17			1614-2942			WOS:000247665900004		
J	Sundberg-Jones, Sarah E.; Hassan, Sayed M.					Hassan, Sayed/0000-0003-4713-0892			Macrophyte sorption and bioconcentration of elements in a pilot constructed wetland for flue gas desulfurization wastewater treatment								WATER AIR AND SOIL POLLUTION				183	1-4			187	200		10.1007/s11270-007-9368-2			JUL 2007	2007	The sorption and bioconcentration of Hg, Se, and As were measured in Schoenoplectus californicus and Typha angustifolia in a pilot constructed wetland receiving wastewater inflows containing these elements at potentially hazardous levels. Results indicated that these species bioconcentrated Hg, Se, and As at factors of up to 1,911, 10,981, and 4,927, respectively. Plant tissue concentrations decreased as Hg, Se, and As were translocated from the roots to the aerial portions of the plant. Greatest element concentrations in S. californicus were found in roots, indicating that an exclusion mechanism may be responsible for element tolerance by this plant species. Greater root:shoot transfer of Hg, Se, and As was observed with T. angustifolia than with S. californicus, suggesting that element tolerance was more likely due to an internal detoxification mechanism. To completely assess ecological risks associated with the use of constructed wetlands, contaminant bioavailability for plant uptake, translocation, and bioconcentration must be considered.									11	0	0	11	0	12			0049-6979			WOS:000247392100018		
J	Norsworthy, Jason K.; Oliveira, Marcos J.								A model for predicting common cocklebur (Xanthium strumarium) emergence in soybean								WEED SCIENCE				55	4			341	345		10.1614/WS-06-185.1			JUL-AUG 2007	2007	The objective of this research was to develop a model to predict common cocklebur seedling emergence in spring tillage and no-spring-tillage systems in the presence and absence of a soybean canopy. A Weibull function was used to accumulate heat units (i.e., growing degree days) at a 2.5 cm soil depth on days when mean soil temperature, soil water potential, and soil thermal fluctuation were above established thresholds. The base temperature, soil water potential, and soil thermal fluctuation thresholds used for model development were 17 C, -100 kPa, and 7.5 C, respectively. A single function adequately described common cocklebur seedling emergence in the presence and absence of drill-seeded soybean from data combined over an artificial (2004) and natural seedbank (2005) (R-2 = 0.986). Model parameterization differed between the artificial and natural seedbank in the absence of spring tillage, but emergence was adequately described, regardless of soybean presence. Separate parameter estimates for the artificial and natural seedbanks were needed to adequately describe emergence in the system without spring tillage (R2 = 0.975 to 0.984). The ability of the model to account for reduced emergence when soil moisture is limited or when daily thermal fluctuation requirements are not met could assist practitioners with assessments associated with field scouting for weeds as well as other management decisions.									12	0	0	10	1	12			0043-1745			WOS:000248037700010		
J	Klos, Ryan J.; Wang, Geoff; Dang, Qing-Lai; East, Ed W.								Taper equations for five major commercial tree species in manitoba, Canada								WESTERN JOURNAL OF APPLIED FORESTRY				22	3			163	170					JUL 2007	2007	Kozak's variable exponent taper equation was fitted for balsam poplar (Populus balsamifera L.), trembling aspen (Populus tremuloides Michx.), white spruce (Picea glauca [Moench] Voss), black spruce (Picea mariana [Mill.] B.S.P.), and jack pine (Pinus banksiona Lamb.) in Manitoba. Stem taper variability between two ecozones (i.e., Boreal Shield and Boreal Plains) were tested using the Ftest. Regional differences were observed for trembling aspen, white spruce, and jack pine, and for those species, separate ecozone-specific taper equations were developed. However, the gross total volume estimates using the ecozone-specific equations were different from those of the provincial equations by only 2 percent. Although the regional difference in stem form was marginal within a province, a difference of approximately 7 percent of gross total volume estimation was found when our provincial taper equations were compared with those developed in Alberta and Saskatchewan. These results suggest that stem form variation increases with spatial scale and that a single taper equation for each species may be sufficient for each province.									10	5	0	6	1	11			0885-6095			WOS:000248098400003		
J	Ozalp, Mehmet; Conner, William H.; Lockaby, B. Graeme								Above-ground productivity and litter decomposition in a tidal freshwater forested wetland on Bull Island, SC, USA								FOREST ECOLOGY AND MANAGEMENT				245	1-3			31	43		10.1016/j.foreco.2007.03.063			JUN 30 2007	2007	Above-ground net primary productivity (NPP), decomposition of water tupelo leaves, and nutrient dynamics were investigated from 2000 to 2002 within a coastal, tidally influenced forested wetland on Bull Island, SC. Flooding of the island is influenced by flooding events of the Pee Dee River (PD) on the western side of the island, Big and Little Bull Creeks (BC) on the eastern side, and daily tidal fluctuations. Above-ground NPP ranged between 477 g/m(2) and 1117 g/m(2) while mean above-ground NPP was 743 g/m(2) when all data were combined regardless of growing seasons or sites. Mean annual litterfall and sternwood production were 463 g/(m(2) year) and 279 g/(m(2) year), respectively, for all three growing seasons. Analyses also showed that the 3-year average above-ground NPP was significantly higher (p < 0.0001) on the PD side (839 g/(m(2) year)) than on the BC side (647 g/(m(2) year)). In contrast, water tupelo leaves on the BC side decomposed faster (k = 2.04) than on the PD side (k = 1.59) probably due to microenvironmental factors such as temperature and moisture availability. Nutrient ratios (C:N, C:P, and N:P) indicated continuous N limitation on both sides of the island in respect to litter quality and nutrient deficiency. (c) 2007 Elsevier B.V. All rights reserved.									16	5	0	11	0	21			0378-1127			WOS:000247276100004		
J	Larsen, M. F.; Hysell, D. L.; Zhou, Q. H.; Smith, S. M.; Friedman, J.; Bishop, R. L.				Friedman, Jonathan/E-4985-2011; Larsen, Miguel/A-1079-2013	Friedman, Jonathan/0000-0002-9353-2377; 			Imaging coherent scatter radar, incoherent scatter radar, and optical observations of quasiperiodic structures associated with sporadic E layers								JOURNAL OF GEOPHYSICAL RESEARCH-SPACE PHYSICS				112	A6					A06321	10.1029/2006JA012051			JUN 20 2007	2007	During June and July 2002, a 30-MHz imaging coherent scatter radar was installed and operated on the island of St. Croix, to view the E region ionosphere above Arecibo, Puerto Rico. During the observing period, 10 events with discernible quasiperiodic echo structure were observed with the coherent scatter radar. In six of those events, simultaneous measurements were made with the Arecibo 430-MHz incoherent scatter radar. The imaging coherent scatter radar allows us to locate and track the echo structures within the volume illuminated by the transmitter, which shows structures that are generally aligned along wavefronts. A slight preference for motion of the structures toward the southwest is evident throughout the period, but the propagation directions and speeds vary greatly. The incoherent scatter radar measurements show a close correspondence between the occurrence of the coherent echoes and the location of the enhanced electron density structures. In particular, the coherent echoes occur when the electron density layers show uplifts.									21	0	0	0	0	21			2169-9380	2169-9402		WOS:000247538500004		
J	Lin, Jun; Gao, Honghai; Schallhorn, Kathryn A.; Harris, Rebecca M.; Cao, Weiguo; Ke, Pu Chun				Ke, Pu Chun/A-9378-2008; Ke, Pu Chun /K-2805-2013; 	Ke, Pu Chun /0000-0001-9825-3302; Lin, Jun/0000-0002-8422-1462			Lesion recognition and cleavage by endonuclease V: A single-molecule study								BIOCHEMISTRY				46	24			7132	7137		10.1021/bi6024534			JUN 19 2007	2007	Endonuclease V (endo V) recognizes and cleaves deoxyinosine in deaminated DNA. These enzymatic activities are precursors of DNA repair and are fueled by metal ions such as Ca2+ and Mg2+, with the former being associated with protein binding and the latter with DNA cleavage. Using the technique of fluorescence resonance energy transfer (FRET), we determined the single-molecule kinetics of endo V in a catalytic cycle using a substrate of deoxyinosine-containing single-stranded DNA (ssDNA). The ssDNA was labeled with TAMRA, a fluorescence donor, while the endo V was labeled with Cy5, a fluorescence acceptor. The time lapses of FRET, resulting from the sequential association, recognition, and dissociation of the deoxyinosine by the endo V, were determined at 5.9, 14.5, and 9.1 s, respectively, in the presence of Mg2+. In contrast, the process of deoxyinosine recognition appeared little affected by the metal type. The prolonged association and dissociation events in the presence of the Ca2+-Mg2+ combination, as compared to that of Mg2+ alone, support the hypothesis that endo V has two metal binding sites to regulate its enzymatic activities.									9	0	0	8	0	9			0006-2960			WOS:000247145100006	17521169	
J	Juang, C. Hsein; Li, David Kun								Assessment of liquefaction hazards in Charleston quadrangle, South Carolina								ENGINEERING GEOLOGY				92	1-2			59	72		10.1016/j.enggeo.2007.03.003			JUN 18 2007	2007	In this paper an improved method for evaluation of liquefaction hazard is presented. The liquefaction potential index developed by Iwasaki and his co-workers is modified using the concept of probability. The modified liquefaction potential index is then calibrated with field observation data, which yields an empirical equation for the probability of liquefaction-induced ground failure. The method and procedure is then employed to study the ground shaking level of the 1886 Charleston, South Carolina earthquake based on an analysis of liquefaction hazard in the Charleston peninsula. The results show that the ground shaking level of the 1886 event may be represented with moment magnitude M-w=6.9 and peak ground surface acceleration a(max)=0.2 g. Finally, the liquefaction hazard in the Charleston quadrangle is evaluated and mapped using the ground motion that corresponds to the 475-year return period. Details of this assessment, including limitation of the results, are presented. (C) 2007 Elsevier B.V. All rights reserved.									11	0	0	0	0	11			0013-7952			WOS:000247756000006		
J	Lashley, J. C.; Mihaila, B.; Opeil, C. P.; Drymiotis, F. R.; Smith, J. L.				Mihaila, Bogdan/D-8795-2013	Mihaila, Bogdan/0000-0002-1489-8814			Pinning frequencies of the collective modes in alpha-uranium - Reply								PHYSICAL REVIEW LETTERS				98	24					249702	10.1103/PhysRevLett.98.249702			JUN 15 2007	2007										0	0	0	0	0	0			0031-9007			WOS:000247306300058		
J	So, B. S.; Jung, Y. H.; Kurfess, T. R.; Hwang, S. M.								5-Axis machining speed enhancement by step length optimization								JOURNAL OF MATERIALS PROCESSING TECHNOLOGY				187				2	5		10.1016/j.jmatprotec.2006.11.167			JUN 12 2007	2007	In this paper, an NC data optimization approach for enhancing 5-axis machining speed is presented. It is usual to use expensive commercial CAD/CAM programs for NC data of 5-axis machining, since it needs very large calculations for optimal tool positioning and orientation, tool path planning, and collision-free tool path generation. Since commercial CAD/CAM systems have similar functions and efficiency based on common algorithms of reliable theories, they do not have their own unique features for machining speed and efficiency. In other words, most commercial CAD/CAM systems consider only the characteristics of part geometry to be machined, which means that they generate almost the same NC data if the part to be machined is the same, even though different machines are used for the part. A new approach is proposed for optimizing NC data of 5-axis machining, which is based on the characteristics of the machine to be operated. As a result, the speed of 5-axis machining can increase without losing machining accuracy and surface quality. (c) 2007 Elsevier B.V. All rights reserved.					3rd International Conference on Advanced Forming and Die Manufacturing Technology3rd International Conference on Advanced Forming and Die Manufacturing Technology	SEP 04-06, 2006SEP 04-06, 2006		Busan, SOUTH KOREABusan, SOUTH KOREA	7	1	0	0	0	7			0924-0136			WOS:000245898200002		
