PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Rao, Ashutosh; Patil, Aniket; Chiles, Jeff; Malinowski, Marcin; Novak, Spencer; Richardson, Kathleen; Rabiei, Payam; Fathpour, Sasan				Richardson, Kathleen/A-6012-2011				Heterogeneous microring and Mach-Zehnder modulators based on lithium niobate and chalcogenide glasses on silicon								OPTICS EXPRESS				23	17			22746	22752		10.1364/OE.23.022746			AUG 24 2015	2015	Thin films of lithium niobate are wafer bonded onto silicon substrates and rib-loaded with a chalcogenide glass, Ge23Sb7S70, to demonstrate strongly confined single-mode submicron waveguides, microring modulators, and Mach-Zehnder modulators in the telecom C band. The 200 mu m radii microring modulators present 1.2 dB/cm waveguide propagation loss, 1.2 x 10(5) quality factor, 0.4 GHz/V tuning rate, and 13 dB extinction ratio. The 6 mm long Mach-Zehnder modulators have a halfwave voltage-length product of 3.8 V. cm and an extinction ratio of 15 dB. The demonstrated work is a key step towards enabling wafer scale dense on-chip integration of high performance lithium niobate electro-optical devices on silicon for short reach optical interconnects and higher order advanced modulation schemes. (C) 2015 Optical Society of America									15	0	0	0	0	15			1094-4087			WOS:000362418300109	26368243	
J	Mangalum, Anshuman; Htet, Yamin; Roe, Dallas A.; McMillen, Colin D.; Tennyson, Andrew G.					Tennyson, Andrew/0000-0002-8593-2979			Net charge effects in N-heterocyclic carbene-ruthenium complexes with similar oxidation states and coordination geometries								INORGANICA CHIMICA ACTA				435				320	326		10.1016/j.ica.2015.06.025			AUG 24 2015	2015	A chelating benzimidazolylidene-carboxylate ligand (1) was transferred from [Ag(1)] to [RuCl2(dmso)(4)] to afford trans(C)-[Ru(1)(2)(bpy)] (2), but all attempts to incorporate 1 into cis(Cl)-[RuCl2(bpy)(2)] were unsuccessful. Alternatively, reaction of [RuCl(1)(eta(6)-cymene)] (3) with bpy and AgOTf successfully produced [Ru(1)(bpy)(2)][OTf] (4). Methylation of 2 and 4 with MeOTf yielded trans(C)-[Ru(1-Me)(2)(bpy)][OTf](2) (5) and [Ru(1-Me)(bpy)(2)][OTf](2) (6), accompanied by a + 2 and + 1 increase in net charge, respectively. Cyclic voltammetry indicated that the increase in Ru(II)/Ru(III) oxidation potential from 2 to 5 was twice the increase from 4 to 6. UV-Vis spectroscopy also revealed that transitions in 5 occurred at higher energy than in 2 by double the difference between 6 and 4. Crystallographic analysis demonstrated that the coordination environment of Ru did not differ significantly between 2 and 5, suggesting that the observed shifts in oxidation potentials and absorption wavelengths are not due to changes in coordination chemistry or formal oxidation state. Collectively, these results show that 5 and 6 feature Ru centers more electron deficient than those in 2 and 4, respectively, by amounts linearly proportional to the difference in net charge. (C) 2015 Elsevier B.V. All rights reserved.									1	0	0	0	0	1			0020-1693	1873-3255		WOS:000359325600043		
J	Aprelev, Pavel; Gu, Yu; Burtovyy, Ruslan; Luzinov, Igor; Kornev, Konstantin G.								Synthesis and characterization of nanorods for magnetic rotational spectroscopy								JOURNAL OF APPLIED PHYSICS				118	7					074901	10.1063/1.4928401			AUG 21 2015	2015	Magnetic rotational spectroscopy (MRS) with magnetic nanoprobes is a powerful method for in-situ characterization of minute amounts of complex fluids. In MRS, a uniformly rotating magnetic field rotates magnetic micro-or nano-probes in the liquid and one analyzes the features of the probe rotation to extract rheological parameters of liquids. Magnetic properties of nanoprobes must be well characterized and understood to make results reliable and reproducible. Ni and Co nanorods synthesized by electrochemical template synthesis in alumina membranes are discussed in applications to MRS. We employ alternating gradient field magnetometry, X-ray diffraction, and magnetic force microscopy to evaluate and compare properties of these nanorods and study their performance as the MRS probes. It is shown that nickel nanorods do not seem to violate any assumptions of the MRS rigid dipole theory, while cobalt nanorods do. (C) 2015 AIP Publishing LLC.									4	0	0	0	0	4			0021-8979	1089-7550		WOS:000360441900041		
J	Li, Chengjian; Li, Gang; Zhao, Huijuan								Thermal conductivity variation of graphene with patterned double-side hydrogen doping								JOURNAL OF APPLIED PHYSICS				118	7					075102	10.1063/1.4928562			AUG 21 2015	2015	Using non-equilibrium molecular dynamics simulations, we investigate the thermal conductivity variation of graphene with different hydrogen doping coverage and doping orientation. It shows that the thermal conductivity of graphene decreases with increasing hydrogen doping coverage. The decreasing rate, however, depends on the doping orientation. Based on the kinetic theory of lattice thermal transport, we study the effect of doping coverage and orientation on the phonon density of states, phonon dispersion relation, phonon relaxation time, and the specific heat. While hydrogen doping has little effect on the specific heat, it decreases the phonon group velocity and increases phonon-phonon scattering in graphene. The phonon group velocity reduction is only due to the increment of doping coverage and is independent of doping orientation. A larger angle between the doping stripe orientation and the heat flux direction leads to smaller relaxation times, i.e., stronger phonon-phonon scattering, resulting in a lower thermal conductivity. (C) 2015 AIP Publishing LLC.									0	0	0	0	0	0			0021-8979	1089-7550		WOS:000360441900046		
J	Hua, Liwei; Song, Yang; Huang, Jie; Lan, Xinwei; Li, Yanjun; Xiao, Hai				Li, Yanjun/A-2481-2016	Li, Yanjun/0000-0002-2706-6080			Microwave interrogated large core fused silica fiber Michelson interferometer for strain sensing								APPLIED OPTICS				54	24			7181	7187		10.1364/AO.54.007181			AUG 20 2015	2015	A Michelson-type large core optical fiber sensor has been developed, which is designed based on the optical carrier- based microwave interferometry technique, and fabricated by using two pieces of 200-mu m diameter fused silica core fiber as two arms of the Michelson interferometer. The interference fringe pattern caused by the optical path difference of the two arms is interrogated in the microwave domain, where the fringe visibility of 40 dB has easily been obtained. The strain sensing at both room temperature and high temperatures has been demonstrated by using such a sensor. Experimental results show that this sensor has a linear response to the applied strain, and also has relatively low temperature-strain cross talk. The dopant-free quality of the fused silica fiber provides high possibility for the sensor to have promising strain sensing performance in a high temperature environment. (C) 2015 Optical Society of America									4	0	0	0	0	4			1559-128X	2155-3165		WOS:000360190200007	26368751	
J	Wang, Bo; Geitner, Nicholas K.; Davis, Thomas P.; Ke, Pu Chun; Ladner, David A.; Ding, Feng				Ding, Feng/G-6029-2011; Ke, Pu Chun /K-2805-2013; Davis, Thomas/B-6395-2008; 	Ding, Feng/0000-0003-1850-6336; Ke, Pu Chun /0000-0001-9825-3302; Davis, Thomas/0000-0003-2581-4986; Geitner, Nicholas/0000-0003-4313-372X; Wang, Bo/0000-0002-5815-6185			Deviation from the Unimolecular Micelle Paradigm of PAMAM Dendrimers Induced by Strong Interligand Interactions								JOURNAL OF PHYSICAL CHEMISTRY C				119	33			19475	19484		10.1021/acs.jpcc.5b04991			AUG 20 2015	2015	PAMAM (polyamidoamine) dendrimers have been recently exploited as efficient and biocompatible unimolecular micelles for oil spill remediation utilizing their robust encapsulation capability. However, experimental evidence suggested that contrasting dispersion mechanisms of PAMAM exist toward different types of hydrocarbon ligands, including linear and polyaromatic oil molecules. Specifically, the dispersion of linear hydrocarbons by PAMAM was found to violate the unimolecular micelle convention by forming molecular complexes orders of magnitude larger than a single PAMAM. It is, therefore, essential to re-examine the dispersion mechanisms of PAMAM toward different types of ligands in order to facilitate dendrimer applications in environmental remediation, catalysis, and nanomedicine. Here, we applied atomistic discrete molecular dynamics simulations to study generation-four (G4) PAMAM dendrimers dispersing hexadecane (C16) and phenanthrene (PN), two representative linear and polyaromatic hydrocarbons in crude oil. We observed a strong cooperativity in the binding of both C16 and PN to PAMAM dendrimers, especially with C16. Simulations of multiple PAMAM molecules interacting with many hydrocarbons illustrated that phenanthrene bound to individual dendrimers to render a unimolecular micelle, while multiple C16 molecules formed a large droplet enclosed and stabilized by multiple PAMAM dendrimers to assemble into a multimolecular micelle. Our analysis revealed that such deviation of the PAMAM ligand architecture from the conventional unimolecular micelle paradigm arose from strong interligand interactions between linear hydrocarbons.									3	0	0	1	0	3			1932-7447			WOS:000360026200073		
J	Salkeld, Daniel J.; Nieto, Nathan C.; Carbajales-Dale, Patricia; Carbajales-Dale, Michael; Cinkovich, Stephanie S.; Lambin, Eric F.				Carbajales-Dale, Michael/I-7914-2015	Carbajales-Dale, Michael/0000-0002-1568-384X			Disease Risk & Landscape Attributes of Tick-Borne Borrelia Pathogens in the San Francisco Bay Area, California								PLOS ONE				10	8					e0134812	10.1371/journal.pone.0134812			AUG 19 2015	2015	Habitat heterogeneity influences pathogen ecology by affecting vector abundance and the reservoir host communities. We investigated spatial patterns of disease risk for two human pathogens in the Borrelia genus-B. burgdorferi and B. miyamotoi-that are transmitted by the western black-legged tick, Ixodes pacificus. We collected ticks (349 nymphs, 273 adults) at 20 sites in the San Francisco Bay Area, California, USA. Tick abundance, pathogen prevalence and density of infected nymphs varied widely across sites and habitat type, though nymphal western black-legged ticks were more frequently found, and were more abundant in coast live oak forest and desert/semi-desert scrub (dominated by California sagebrush) habitats. We observed Borrelia infections in ticks at all sites where we able to collect >10 ticks. The recently recognized human pathogen, B. miyamotoi, was observed at a higher prevalence (13/349 nymphs = 3.7%, 95% CI = 2.0-6.3; 5/273 adults = 1.8%, 95% CI = 0.6-4.2) than recent studies from nearby locations (Alameda County, east of the San Francisco Bay), demonstrating that tick-borne disease risk and ecology can vary substantially at small geographic scales, with consequences for public health and disease diagnosis.									2	0	0	1	0	2			1932-6203			WOS:000360018600029	26288371	
J	Flowers, Ami A.; Carroll, John P.; Green, Gary T.; Larson, Lincoln R.								Using art to assess environmental education outcomes								ENVIRONMENTAL EDUCATION RESEARCH				21	6			846	864		10.1080/13504622.2014.959473			AUG 18 2015	2015	Construction of developmentally appropriate tools for assessing the environmental attitudes and awareness of young learners has proven to be challenging. Art-based assessments that encourage creativity and accommodate different modes of expression may be a particularly useful complement to conventional tools (e.g. surveys), but their efficacy and feasibility across diverse contexts has not been adequately explored. To examine the potential utility of integrating art into evaluations of environmental education outcomes, we adapted an existing drawing prompt and corresponding grading rubric to assess the environmental attitudes and awareness of children (ages 6-12) at summer camps in Athens, GA, USA (n=285). We then compared children's drawings with scores on a more typical survey instrument that measured similar outcomes, the Children Environmental Perception's Scale. Results showed that a drawing prompt was a practical and unique learner-centered tool for measuring distinct components of environmental attitudes and awareness. Findings also revealed different response patterns across the two instruments, highlighting the value of using multiple approaches (e.g. art-based and survey-based) to assess cognitive and affective aspects of children's environmental orientations.									3	0	0	1	0	3			1350-4622	1469-5871		WOS:000361461700004		
J	Hao, Na; Moysey, Stephen M. J.; Powell, Brian A.; Ntarlagiannis, Dimitrios								Evaluation of Surface Sorption Processes Using Spectral Induced Polarization and a Na-22 Tracer								ENVIRONMENTAL SCIENCE & TECHNOLOGY				49	16			9866	9873		10.1021/acs.est.5b01327			AUG 18 2015	2015	We investigate mechanisms controlling the complex electrical conductivity of a porous media using noninvasive spectral induced polarization (SIP) measurements of a silica gel during a pH dependent surface adsorption experiment. Sorption of sodium on silica gel surfaces was monitored as the pH of a column was equilibrated at 5.0 and then successively raised to 6.5 and 8.0, but the composition of the 0.01 M NaCl solution was otherwise unchanged. SIP measurements show an increase in the imaginary conductivity of the sample (17.82 +/- 0.07 mu S/cm) in response to the pH change, interpreted as deprotonation of silanol groups on the silica gel surface followed by sorption of sodium cations. Independent measurements of Na+ accumulation on grain surfaces performed using a radioactive Na-22 tracer support the interpretation of pHdependent sorption as a dominant process controlling the electrical properties of the silica gel (R-2 = 0.99) and confirms the importance of grain polarization (versus membrane polarization) in influencing SIP measurements of silicate minerals. The number of surface sorption sites estimated by fitting a mechanistic, triple layer model for the complex conductivity to the SIP data (13.22 X 10(16) sites/m(2)) was 2.8 times larger than that estimated directly by a Na-22 mass balance (5.13 X 10(16) sites/m(2)), suggesting additional contributions to polarization exist.									0	0	0	0	0	0			0013-936X	1520-5851		WOS:000359891700056	26191613	
J	Agrawal, Anupriya; Perahia, Dvora; Grest, Gary S.								Clustering effects in ionic polymers: Molecular dynamics simulations								PHYSICAL REVIEW E				92	2					022601	10.1103/PhysRevE.92.022601			AUG 18 2015	2015	Ionic clusters control the structure, dynamics, and transport in soft matter. Incorporating a small fraction of ionizable groups in polymers substantially reduces the mobility of the macromolecules in melts. These ionic groups often associate into random clusters in melts, where the distribution and morphology of the clusters impact the transport in these materials. Here, using molecular dynamic simulations we demonstrate a clear correlation between cluster size and morphology with the polymer mobility in melts of sulfonated polystyrene. We show that in low dielectric media ladderlike clusters that are lower in energy compared with spherical assemblies are formed. Reducing the electrostatic interactions by enhancing the dielectric constant leads to morphological transformation from ladderlike clusters to globular assemblies. Decrease in electrostatic interaction significantly enhances the mobility of the polymer.									3	0	0	0	0	3			1539-3755	1550-2376		WOS:000359868300002	26382420	
