PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Dong, Liang								Stimulated thermal Rayleigh scattering in optical fibers								OPTICS EXPRESS				21	3			2642	2656		10.1364/OE.21.002642			FEB 11 2013	2013	Recently, mode instability was observed in optical fiber lasers at high powers, severely limiting power scaling for single-mode outputs. Some progress has been made towards understanding the underlying physics. A thorough understanding of the effect is critical for continued progress of this very important technology area. Mode instability in optical fibers is, in fact, a manifestation of stimulated thermal Rayleigh scattering. In this work, a quasi-closed-form solution for the nonlinear coupling coefficient is found for stimulated thermal Rayleigh scattering in optical fibers. The results help to significantly improve understanding of mode instability. (C) 2013 Optical Society of America									58	6	0	0	0	63			1094-4087			WOS:000315991400010	23481720	
J	Daniele, Michael A.; North, Stella H.; Naciri, Jawad; Howell, Peter B.; Foulger, Stephen H.; Ligler, Frances S.; Adams, Andre A.					Adams, Andre/0000-0002-2979-249X			Rapid and Continuous Hydrodynamically Controlled Fabrication of Biohybrid Microfibers								ADVANCED FUNCTIONAL MATERIALS				23	6			698	704		10.1002/adfm.201202258			FEB 11 2013	2013	Cell encapsulation is critical for many biotechnology applications including environmental remediation, bioreactors, and regenerative medicine. Here, the development of biohybrid microfibers comprised of encapsulated bacteria in hydrogel matrices produced on-chip using microfluidics is reported. The fiber production process utilizes hydrodynamic shaping of a cell-laden core fluid by a miscible sheath fluid. Production of the fibers containing viable bacteria was continuous in contrast to the more typical methods in which cells infiltrated or were attached to prepared fibers. The biohybrid fibers were composed of poly (ethylene glycol dimethacrylate) matrices and individually both E. coli and B. cereus were explored as model cellular payloads. Post processing growth curves (24 h) of bacteria within fibers were in excellent agreement with that of controls suggesting minimal impact. Finally, the biohybrid fibers showed even distribution of encapsulated cells and >90% cell viability.									27	0	0	11	0	27			1616-301X			WOS:000314924900005		
J	Hu, Haifeng; Zeng, Xie; Ji, Dengxin; Zhu, Lin; Gan, Qiaoqiang								Efficient end-fire coupling of surface plasmons on flat metal surfaces for improved plasmonic Mach-Zehnder interferometer								JOURNAL OF APPLIED PHYSICS				113	5					053101	10.1063/1.4789809			FEB 7 2013	2013	An efficient on-chip coupling mechanism is essential for nanoplasmonic circuits and elements. We show theoretically that end-fire coupling is a promising candidate to deliver light into regions with subwavelength dimension on flat metal surfaces. A design and optimization principle is presented for a flat metal surface and further demonstrated in a plasmonic Mach-Zehnder interferometer platform. The physical mechanism is discussed based on reciprocity. By considering the radiation pattern and position of the incidence, the coupling efficiency at the metal/air interface can be enhanced up to 77.6%-95.4%, which is promising to develop energy-efficient applications for on-chip plasmonic waveguide networks and sensors. (C) 2013 American Institute of Physics. [http://dx.doi.org/10.1063/1.4789809]									8	0	0	0	0	8			0021-8979			WOS:000314746200002		
J	Gibson, Scott M.; Ficklin, Stephen P.; Isaacson, Sven; Luo, Feng; Feltus, Frank A.; Smith, Melissa C.					Ficklin, Stephen/0000-0001-9138-6292			Massive-Scale Gene Co-Expression Network Construction and Robustness Testing Using Random Matrix Theory								PLOS ONE				8	2					e55871	10.1371/journal.pone.0055871			FEB 7 2013	2013	The study of gene relationships and their effect on biological function and phenotype is a focal point in systems biology. Gene co-expression networks built using microarray expression profiles are one technique for discovering and interpreting gene relationships. A knowledge-independent thresholding technique, such as Random Matrix Theory (RMT), is useful for identifying meaningful relationships. Highly connected genes in the thresholded network are then grouped into modules that provide insight into their collective functionality. While it has been shown that co-expression networks are biologically relevant, it has not been determined to what extent any given network is functionally robust given perturbations in the input sample set. For such a test, hundreds of networks are needed and hence a tool to rapidly construct these networks. To examine functional robustness of networks with varying input, we enhanced an existing RMT implementation for improved scalability and tested functional robustness of human (Homo sapiens), rice (Oryza sativa) and budding yeast (Saccharomyces cerevisiae). We demonstrate dramatic decrease in network construction time and computational requirements and show that despite some variation in global properties between networks, functional similarity remains high. Moreover, the biological function captured by co-expression networks thresholded by RMT is highly robust.									11	0	0	6	0	11			1932-6203			WOS:000315157200080	23409071	
J	Elliott, Bevan; Pykhova, Anastasia D.; Rivera, Jose; Cardona, Claudia M.; Dunsch, Lothar; Popov, Alexey A.; Echegoyen, Luis				Popov, Alexey/A-9937-2011	Popov, Alexey/0000-0002-7596-0378			Spin Density and Cluster Dynamics in Sc3N@C-80(-) upon [5,6] Exohedral Functionalization: An ESR and DFT Study								JOURNAL OF PHYSICAL CHEMISTRY C				117	5			2344	2348		10.1021/jp310024u			FEB 7 2013	2013	A radical-anion of [5,6]-pyrrolidine-Sc3N@C-80 is generated both chemically and electrochemically and studied by ESR spectroscopy. The rotation of the Sc3N cluster is shown to be frozen on the ESR time scale resulting in nonequivalent Sc atoms with hyperfine coupling constants noticeably smaller than in the radical anion of the pristine Sc3N@C-80 but larger than in any other derivatives of Sc3N@C-80. Experimental ESR studies are supported by extended DFT calculations of the cluster rotational pathways, spin density distribution, and hyperfine coupling constants.									15	0	0	2	0	15			1932-7447			WOS:000314907700042		
J	Thaker, Tarjani M.; Tanabe, Mikio; Fowler, Matthew L.; Preininger, Anita M.; Ingram-Smith, Cheryl; Smith, Kerry S.; Iverson, T. M.					Preininger, Anita/0000-0001-8011-9391			Crystal structures of acetate kinases from the eukaryotic pathogens Entamoeba histolytica and Cryptococcus neoformans								JOURNAL OF STRUCTURAL BIOLOGY				181	2			185	189		10.1016/j.jsb.2012.11.001			FEB 2013	2013	Acetate kinases (ACKs) are members of the acetate and sugar kinase/hsp70/actin (ASKHA) superfamily and catalyze the reversible phosphorylation of acetate, with ADP/ATP the most common phosphoryl acceptor/donor. While prokaryotic ACKs have been the subject of extensive biochemical and structural characterization, there is a comparative paucity of information on eukaryotic ACKs, and prior to this report, no structure of an ACK of eukaryotic origin was available. We determined the structures of ACKs from the eukaryotic pathogens Entamoeba histolytica and Cryptococcus neoformans. Each active site is located at an interdomain interface, and the acetate and phosphate binding pockets display sequence and structural conservation with their prokaryotic counterparts. Interestingly, the E. histolytica ACK has previously been shown to be pyrophosphate (PPi)-dependent, and is the first ACK demonstrated to have this property. Examination of its structure demonstrates how subtle amino acid substitutions within the active site have converted cosubstrate specificity from ATP to PPi while retaining a similar backbone conformation. Differences in the angle between domains surrounding the active site suggest that interdomain movement may accompany catalysis. Taken together, these structures are consistent with the eukaryotic ACKs following a similar reaction mechanism as is proposed for the prokaryotic homologs. (C) 2012 Elsevier Inc. All rights reserved.									4	0	0	5	0	5			1047-8477			WOS:000314627600012	23159802	
J	Li Xiao-Juan; Wang Qiang; Ni Sui; Ruan Xiao; Wang Yong-Hong; Zhang Huan; Wang, Geoff								Allelopathy comparison between Castanea mollissima and C. dentata								Chinese Journal of Plant Ecology				37	2			173	182		10.3724/SP.J.1258.2013.00018			FEB 2013	2013	Aims Castanea mollissima and C. dentata are typical chestnut species in Asia and North America, respectively. They play important roles in the ecology and economy in their existing forest ecosystems. Chestnut blight has caused catastrophic losses of C. dentata populations since 1904. It is especially important to understand the differences in chemical ecology characteristics between C. dentata and C. mollissima when scientists try to make use of blight resistance of C. dentata to help the recovery of C. mollissima populations in North America. The objective of this research is to compare the allelopathy effect of C. dentata and C. mollissima by leaf water extract bioassay method.Methods Using germination rate and vigor as seed germination parameters and radicle, plumule elongation and fresh weight change of seedling as seedling growth parameters, we studied the effect of water extract of C. mollissima leaves on dicotyledons lettuce, radish and cucumber and monocotyledons onion, rice and wheat. We compared the allelopathic intensity of water extract and 11 elution components that were separated by X-5 macroporous resins from water extract of C. dentata and C. mollissima. The strongest allelopathic fraction of C. dentata and C. mollissima was analyzed by liquid chromatograph-mass spectrometer technique and standard substance counterevidence experiment.Important findings Evidence of inhibition of seed germination and seedling growth of test plants indicated that water extract of C. mollissima leaf has allelopathic properties. Data on inhibition of seed germination and seedling growth in lettuce indicated that the allelopathy of C. mollissima leaves was stronger than C. dentata leaves. The allelochemicals of C. dentata and C. mollissima extracts are in 7:3, 6:4 and 5:5 elution fractions, as documented by the bioassay data. The strongest allelopathy fraction of C. dentata and C. mollissima extract (5:5 elution fraction) contained chlorogenic acid, p-hydroxybenzoic acid, protocatechuic acid, gallic acid, etc. Results suggest that the difference of chemical ecology characteristics between C. dentata and C. mollissima should not be ignored by restoration ecologists.									0	5	0	0	0	5			1005-264X			BCI:BCI201400002642		
J	Willis, Ben E.; Alley, Bethany L.; Rodgers, John H., Jr.								Bioavailability and Analytical Measurement of Copper Residuals in Sediments								WATER AIR AND SOIL POLLUTION				224	2					1423	10.1007/s11270-012-1423-y			FEB 2013	2013	Analytical measurements are commonly used to screen for toxicity or lack of toxicity from sediment-associated copper. Comparisons of analytical measurements with toxicological responses can be useful for determining the practicality of analytical measurements for assessing the toxicity of copper in sediments. The purpose of this research was to determine the utility of method detection limits (MDLs; i.e., minimum concentration of an analyte such as copper that can be measured with 99 % confidence with a specific analytical method and matrix) to predict the bioavailability of copper in five different sediments. The specific objectives of this research were to (1) select and characterize five sediments with different characteristics, (2) amend and measure a range of copper concentrations in the five sediments to determine MDLs and bioavailability of copper amendments in those sediments, (3) discern relationships with sediment characteristics to MDLs and bioavailability of copper in the five sediments, and (4) compare MDLs and observed toxicity to Hyalella azteca Saussure as an indicator of copper bioavailability in the five sediments. The lowest copper concentrations that elicited an observable adverse effect ranged from 15 to 550 mg Cu/kg, and the MDLs ranged from 1.5 to 6 mg Cu/kg. The MDLs and measured copper concentrations were not adequately predictive of the bioavailability and toxicity of copper in the five sediments. No adverse effects were observed for H. azteca exposed for 10 days to the sediment from California with simultaneously extractable metals > acid-volatile sulfides. Since the lowest observed effects concentrations of copper in the five sediments ranged two orders of magnitude, the National Oceanic and Atmospheric Administration screening values (threshold and probable effect levels) were not predictive of H. azteca responses to the copper-amended sediments.									1	0	0	1	0	1			0049-6979	1573-2932		WOS:000315281300027		
J	Raftery, Tara D.; Lindler, Heidi; McNealy, Tamara L.								Altered Host Cell-Bacteria Interaction due to Nanoparticle Interaction with a Bacterial Biofilm								MICROBIAL ECOLOGY				65	2			496	503		10.1007/s00248-012-0128-5			FEB 2013	2013	Nanoparticle (NP) use in everyday applications creates the potential for NPs to enter the environment where, in aquatic systems, they are likely to settle on substrates and interact with microbial communities. Legionella pneumophila biofilms are found as part of microbial communities in both natural and man-made environments, especially in man-made cooling systems. The bacterium is the causative agent of Legionnaires' disease. Legionella requires a host cell for replication in the environment, and amoebae commonly serve as this host cell. Our previous work demonstrated significant changes in Legionella biofilm morphology after exposure to 0.7 mu g/L gold NPs (AuNPs). Here, we investigate how these morphology changes alter host-bacteria interactions using Acanthamoeba polyphaga as a model. Host-bacteria-NP interactions are affected by NP characteristics. Biofilms exposed to 4- and 18-nm, citrate-capped, spherical AuNPs significantly altered the grazing ability of A. polyphaga, which was not observed in biofilms exposed to 24-nm polystyrene beads. Uptake and replication of NP-exposed planktonic L. pneumophila within A. polyphaga were not altered regardless of NP size or core chemistry. Nanomaterial effects on the interaction of benthic organisms and bacteria may be directly or, as shown here, indirectly dependent on bacterial morphology. NP contamination therefore may alter interactions in a normal ecosystem function.									5	0	0	2	0	5			0095-3628			WOS:000314366900021	23052925	
J	Baratian-Ghorghi, Zahra; Kaye, Nigel B.					Kaye, Nigel/0000-0001-7190-7791			Shear-driven flushing of dense fluid from a canyon								JOURNAL OF VISUALIZATION				16	1			29	37		10.1007/s12650-012-0143-0			FEB 2013	2013	The mechanics of shear-driven flushing of a dense fluid from a canyon is considered through a series of laboratory experiments. Experiments are presented for a range of canyon aspect ratios and flow Richardson numbers. The dynamics of the mixing is discussed qualitatively and four separate flow regimes are identified. The flow regime observed is shown to be dependent on both the canyon aspect ratio and the flow Richardson number. For taller, narrower canyons and higher Richardson numbers a two-layer stratification is observed throughout the flushing process. For wider canyons and intermediate Richardson numbers the canyon remains stably stratified but no distinct layers are observed. For low Richardson numbers and wide canyons, the canyon is relatively well mixed during the whole flushing process. A regime diagram showing the flow observed in Richardson number-aspect ratio space is presented.									1	0	0	0	0	1			1343-8875			WOS:000313711900006		
